Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
610729 - - Of other textile materials,,52.00,52.00,1,,,,European Union
610791 - - Of cotton,,52.00,52.00,1,,,,European Union
610792 - - Of man-made fibres,,52.00,52.00,1,,,,European Union
610799 - - Of other textile materials,,52.00,52.00,1,,,,European Union
610811 - - Of man-made fibres,,52.00,52.00,1,,,,European Union
610819 - - Of other textile materials,,52.00,52.00,1,,,,European Union
610821 - - Of cotton,,52.00,52.00,1,,,,European Union
610822 - - Of man-made fibres,,52.00,52.00,1,,,,European Union
610829 - - Of other textile materials,,52.00,52.00,1,,,,European Union
610831 - - Of cotton,,52.00,52.00,1,,,,European Union
610832 - - Of man-made fibres,,52.00,52.00,1,,,,European Union
610839 - - Of other textile materials,,52.00,52.00,1,,,,European Union
610891 - - Of cotton,,52.00,52.00,1,,,,European Union
610892 - - Of man-made fibres,,52.00,52.00,1,,,,European Union
610899 - - Of other textile materials,,52.00,52.00,1,,,,European Union
610910 - Of cotton,,52.00,52.00,1,,,,European Union
610990 - Of other textile materials,,52.00,52.00,1,,,,European Union
611010 - Of wool or fine animal hair,"76,024",52.00,52.00,1,,,,European Union
611020 - Of cotton,,52.00,52.00,1,,,,European Union
611030 - Of man-made fibres,,52.00,52.00,1,,,,European Union
611090 - Of other textile materials,,52.00,52.00,1,,,,European Union
611110 - Of wool or fine animal hair,,52.00,52.00,1,,,,European Union
611120 - Of cotton,,52.00,52.00,1,,,,European Union
611130 - Of synthetic fibres,,52.00,52.00,1,,,,European Union
611190 - Of other textile materials,,52.00,52.00,1,,,,European Union
611211 - - Of cotton,,52.00,52.00,1,,,,European Union
611212 - - Of synthetic fibres,,52.00,52.00,1,,,,European Union
611219 - - Of other textile materials,,52.00,52.00,1,,,,European Union
611220 - Ski suits,,52.00,52.00,1,,,,European Union
611231 - - Of synthetic fibres,,52.00,52.00,1,,,,European Union
611239 - - Of other textile materials,,52.00,52.00,1,,,,European Union
611241 - - Of synthetic fibres,,52.00,52.00,1,,,,European Union
611249 - - Of other textile materials,,52.00,52.00,1,,,,European Union
"611300 Garments, made up of knitted or crocheted fabrics of heading No. 59.03, 59.06 or 59.07","60,530",52.00,52.00,1,,,,European Union
611410 - Of wool or fine animal hair,,52.00,52.00,1,,,,European Union
611420 - Of cotton,,52.00,52.00,1,,,,European Union
611430 - Of man-made fibres,,52.00,52.00,1,,,,European Union
611490 - Of other textile materials,,52.00,52.00,1,,,,European Union
"611511 - - Of synthetic fibres, measuring per single yarn less than 67 decitex",,52.00,52.00,1,,,,European Union
"611512 - - Of synthetic fibres, measuring per single yarn 67 decitex or more",,52.00,52.00,1,,,,European Union
611519 - - Of other textile materials,,52.00,52.00,1,,,,European Union
"611520 - Women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex",,52.00,52.00,1,,,,European Union
611591 - - Of wool or fine animal hair,,52.00,52.00,1,,,,European Union
611592 - - Of cotton,,52.00,52.00,1,,,,European Union
611593 - - Of synthetic fibres,,52.00,52.00,1,,,,European Union
611599 - - Of other textile materials,,52.00,52.00,1,,,,European Union
"611610 - Impregnated, coated or covered with plastics or rubber","243,357",52.00,52.00,1,,,,European Union
611691 - - Of wool or fine animal hair,,52.00,52.00,1,,,,European Union
611692 - - Of cotton,,52.00,52.00,1,,,,European Union
611693 - - Of synthetic fibres,,52.00,52.00,1,,,,European Union
611699 - - Of other textile materials,,52.00,52.00,1,,,,European Union
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like",,52.00,52.00,1,,,,European Union
"611720 - Ties, bow ties and cravats",112,52.00,52.00,1,,,,European Union
611780 - Other accessories,"31,900",52.00,52.00,1,,,,European Union
611790 - Parts,"105,251",52.00,52.00,1,,,,European Union
