Importer,Year,Value,Ad val. duties,Number of lines,Russian Federation
,(US$),Simple average,MFN duties,Pref. duties,Russian Federation
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Russian Federation
390461 -- Polytetrafluoroethylene,"26,074,935",6.50,6.50,1,,,,Russian Federation
390469 -- Other,"83,528",3.25,3.25,2,,,,Russian Federation
390490 - Other,,6.50,6.50,1,,,,Russian Federation
390512 -- In aqueous dispersion,"3,172",6.50,6.50,1,,,,Russian Federation
390519 -- Other,"3,607",6.50,6.50,1,,,,Russian Federation
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Russian Federation
390529 -- Other,50,6.50,6.50,1,,,,Russian Federation
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Russian Federation
390591 -- Copolymers,,6.50,6.50,1,,,,Russian Federation
390599 -- Other,,3.25,3.25,2,,,,Russian Federation
390610 - Poly(methyl methacrylate),"114,215",6.50,6.50,1,,,,Russian Federation
390690 - Other,336,1.64,1.64,7,,,,Russian Federation
390710 - Polyacetals,"2,774",6.50,6.50,1,,,,Russian Federation
390720 - Other polyethers,"1,657,957",5.20,5.20,5,,,,Russian Federation
390730 - Epoxide resins,"68,974",6.50,6.50,1,,,,Russian Federation
390740 - Polycarbonates,,6.50,6.50,1,,,,Russian Federation
390750 - Alkyd resins,,6.50,6.50,1,,,,Russian Federation
390760 - Poly(ethylene terephthalate),"34,804",6.50,6.50,2,,,,Russian Federation
390791 -- Unsaturated,"28,386",6.50,6.50,2,,,,Russian Federation
390799 -- Other,"3,757",3.25,3.25,4,,,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","15,778,663",6.50,6.50,1,,,,Russian Federation
390890 - Other,"177,069",6.50,6.50,1,,,,Russian Federation
390910 - Urea resins; thiourea resins,"865,941",6.50,6.50,1,,,,Russian Federation
390920 - Melamine resins,"5,933",6.50,6.50,1,,,,Russian Federation
390930 - Other amino-resins,,6.50,6.50,1,,,,Russian Federation
390940 - Phenolic resins,"189,135",6.50,6.50,1,,,,Russian Federation
390950 - Polyurethanes,"38,337",3.25,3.25,2,,,,Russian Federation
391000 Silicones in primary forms.,"64,757",6.50,6.50,1,,,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","2,447,411",6.50,6.50,1,,,,Russian Federation
391190 - Other,"62,630",2.75,2.75,6,,,,Russian Federation
391211 -- Non-plasticised,,6.50,6.50,1,,,,Russian Federation
391212 -- Plasticised,,6.50,6.50,1,,,,Russian Federation
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Russian Federation
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Russian Federation
391239 -- Other,"2,625",4.33,4.33,3,,,,Russian Federation
391290 - Other,,6.45,6.45,2,,,,Russian Federation
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Russian Federation
391390 - Other,,6.50,6.50,1,,,,Russian Federation
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Russian Federation
391510 - Of polymers of ethylene,"19,355",6.50,6.50,1,,,,Russian Federation
391520 - Of polymers of styrene,"71,512",6.50,6.50,1,,,,Russian Federation
391530 - Of polymers of vinyl chloride,"7,376",6.50,6.50,1,,,,Russian Federation
391590 - Of other plastics,"148,099",6.50,6.50,3,,,,Russian Federation
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,Russian Federation
391620 - Of polymers of vinyl chloride,"152,651",6.50,6.50,2,,,,Russian Federation
391690 - Of other plastics,"96,775",6.50,6.50,7,,,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"99,388",5.90,5.90,2,,,,Russian Federation
391721 -- Of polymers of ethylene,"258,856",4.33,4.33,3,,,,Russian Federation
391722 -- Of polymers of propylene,"18,982",4.33,4.33,3,,,,Russian Federation
391723 -- Of polymers of vinyl chloride,510,4.33,4.33,3,,,,Russian Federation
391729 -- Of other plastics,"69,671",5.20,5.20,5,,,,Russian Federation
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","12,713",3.25,3.25,2,,,,Russian Federation
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","2,230,350",6.50,6.50,7,,,,Russian Federation
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","18,696",3.25,3.25,2,,,,Russian Federation
391739 -- Other,"25,612",5.20,5.20,5,,,,Russian Federation
391740 - Fittings,"9,192",3.25,3.25,2,,,,Russian Federation
391810 - Of polymers of vinyl chloride,"622,871",6.50,6.50,2,,,,Russian Federation
391890 - Of other plastics,"1,704",6.50,6.50,1,,,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,"90,892",6.41,6.41,9,,,,Russian Federation
391990 - Other,"78,428",6.50,6.50,6,,,,Russian Federation
392010 - Of polymers of ethylene,"136,070",4.88,4.88,8,,,,Russian Federation
392020 - Of polymers of propylene,"544,032",6.50,6.50,5,,,,Russian Federation
392030 - Of polymers of styrene,"9,989",6.50,6.50,1,,,,Russian Federation
392043 -- Containing by weight not less than 6% of plasticizers,"38,399",6.50,6.50,2,,,,Russian Federation
392049 -- Other,"82,073",6.50,6.50,2,,,,Russian Federation
392051 -- Of poly(methyl methacrylate),"83,814",6.50,6.50,1,,,,Russian Federation
392059 -- Other,137,3.25,3.25,2,,,,Russian Federation
392061 -- Of polycarbonates,,6.50,6.50,1,,,,Russian Federation
392062 -- Of poly(ethylene terephthalate),"91,514",3.25,3.25,4,,,,Russian Federation
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Russian Federation
392069 -- Of other polyesters,"3,222",6.50,6.50,1,,,,Russian Federation
392071 -- Of regenerated cellulose,"573,886",6.50,6.50,2,,,,Russian Federation
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Russian Federation
392073 -- Of cellulose acetate,"4,105",6.43,6.43,3,,,,Russian Federation
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Russian Federation
392091 -- Of poly(vinyl butyral),"1,970,363",6.50,6.50,1,,,,Russian Federation
392092 -- Of polyamides,"13,782",6.50,6.50,1,,,,Russian Federation
392093 -- Of amino-resins,,6.50,6.50,1,,,,Russian Federation
392094 -- Of phenolic resins,"32,914",6.50,6.50,1,,,,Russian Federation
392099 -- Of other plastics,"50,950",2.79,2.79,7,,,,Russian Federation
392111 -- Of polymers of styrene,"92,882",6.50,6.50,1,,,,Russian Federation
392112 -- Of polymers of vinyl chloride,"21,594",6.50,6.50,1,,,,Russian Federation
392113 -- Of polyurethanes,"48,699",6.50,6.50,2,,,,Russian Federation
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Russian Federation
392119 -- Of other plastics,"2,792,034",6.50,6.50,1,,,,Russian Federation
392190 - Other,"860,567",6.50,6.50,9,,,,Russian Federation
"392210 - Baths, shower-baths, sinks and wash-basins","48,002",6.50,6.50,1,,,,Russian Federation
392220 - Lavatory seats and covers,"48,972",6.50,6.50,1,,,,Russian Federation
392290 - Other,"87,608",6.50,6.50,1,,,,Russian Federation
"392310 - Boxes, cases, crates and similar articles","816,135",6.50,6.50,1,,,,Russian Federation
392321 -- Of polymers of ethylene,"13,658",6.50,6.50,1,,,,Russian Federation
392329 -- Of other plastics,"134,528",6.50,6.50,2,,,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles","750,221",6.50,6.50,2,,,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports","84,424",5.90,5.90,2,,,,Russian Federation
"392350 - Stoppers, lids, caps and other closures","458,788",6.50,6.50,2,,,,Russian Federation
392390 - Other,"128,843",6.50,6.50,2,,,,Russian Federation
392410 - Tableware and kitchenware,"314,346",6.50,6.50,1,,,,Russian Federation
392490 - Other,"103,480",6.50,6.50,3,,,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","8,421",6.50,6.50,1,,,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors","45,639",6.50,6.50,1,,,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",137,6.50,6.50,1,,,,Russian Federation
392590 - Other,"692,218",6.50,6.50,3,,,,Russian Federation
392610 - Office or school supplies,"97,584",6.50,6.50,1,,,,Russian Federation
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","8,471",6.50,6.50,1,,,,Russian Federation
"392630 - Fittings for furniture, coachwork or the like","50,129",6.50,6.50,1,,,,Russian Federation
392640 - Statuettes and other ornamental articles,"26,508",6.50,6.50,1,,,,Russian Federation
392690 - Other,"1,269,102",4.88,4.88,4,,,,Russian Federation
,2003,"49,093,671",5.68,5.68,263,,,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,"2,928,258",7.10,7.10,2,,,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,"11,682,773",3.55,3.55,2,,,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,,7.10,7.10,1,,,,Russian Federation
390190 - Other,"1,753",2.37,2.37,3,,,,Russian Federation
390210 - Polypropylene,"102,170",7.10,7.10,1,,,,Russian Federation
390220 - Polyisobutylene,"799,555",7.10,7.10,1,,,,Russian Federation
390230 - Propylene copolymers,"69,591",7.10,7.10,1,,,,Russian Federation
390290 - Other,,2.37,2.37,3,,,,Russian Federation
390311 -- Expansible,916,7.10,7.10,1,,,,Russian Federation
390319 -- Other,"114,715",7.10,7.10,1,,,,Russian Federation
390320 - Styrene- Acrylonitrile (SAN) copolymers,,7.10,7.10,1,,,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,7.10,7.10,1,,,,Russian Federation
390390 - Other,,2.37,2.37,3,,,,Russian Federation
"390410 - Poly(vinyl chloride), not mixed with any other substances","1,239,444",7.10,7.10,1,,,,Russian Federation
390421 -- Non-plasticised,"53,789",7.10,7.10,1,,,,Russian Federation
390422 -- Plasticised,"15,283",7.10,7.10,1,,,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,7.10,7.10,1,,,,Russian Federation
390440 - Other vinyl chloride copolymers,,7.10,7.10,1,,,,Russian Federation
390450 - Vinylidene chloride polymers,,3.55,3.55,2,,,,Russian Federation
390461 -- Polytetrafluoroethylene,"16,750,062",7.10,7.10,1,,,,Russian Federation
390469 -- Other,"89,817",3.55,3.55,2,,,,Russian Federation
390490 - Other,"1,086",7.10,7.10,1,,,,Russian Federation
390512 -- In aqueous dispersion,"1,199",7.10,7.10,1,,,,Russian Federation
390519 -- Other,,7.10,7.10,1,,,,Russian Federation
390521 -- In aqueous dispersion,950,7.10,7.10,1,,,,Russian Federation
390529 -- Other,,7.10,7.10,1,,,,Russian Federation
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","18,190",7.10,7.10,1,,,,Russian Federation
390591 -- Copolymers,,7.10,7.10,1,,,,Russian Federation
390599 -- Other,,3.55,3.55,2,,,,Russian Federation
390610 - Poly(methyl methacrylate),,7.10,7.10,1,,,,Russian Federation
390690 - Other,600,1.73,1.73,7,,,,Russian Federation
390710 - Polyacetals,,6.50,6.50,1,,,,Russian Federation
390720 - Other polyethers,"1,471,386",5.20,5.20,5,,,,Russian Federation
390730 - Epoxide resins,"4,027",6.50,6.50,1,,,,Russian Federation
390740 - Polycarbonates,294,6.50,6.50,1,,,,Russian Federation
390750 - Alkyd resins,,6.50,6.50,1,,,,Russian Federation
390760 - Poly(ethylene terephthalate),,6.50,6.50,2,,,,Russian Federation
390791 -- Unsaturated,,6.50,6.50,2,,,,Russian Federation
390799 -- Other,"1,957",3.25,3.25,4,,,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","4,588,204",6.50,6.50,1,,,,Russian Federation
390890 - Other,"42,646",6.50,6.50,1,,,,Russian Federation
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Russian Federation
390920 - Melamine resins,,6.50,6.50,1,,,,Russian Federation
390930 - Other amino-resins,,6.50,6.50,1,,,,Russian Federation
390940 - Phenolic resins,"55,056",6.50,6.50,1,,,,Russian Federation
390950 - Polyurethanes,,3.25,3.25,2,,,,Russian Federation
391000 Silicones in primary forms.,"281,918",6.50,6.50,1,,,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","2,218,702",7.10,7.10,1,,,,Russian Federation
391190 - Other,"2,647",2.85,2.85,6,,,,Russian Federation
391211 -- Non-plasticised,,6.50,6.50,1,,,,Russian Federation
391212 -- Plasticised,,6.50,6.50,1,,,,Russian Federation
391220 - Cellulose nitrates (including collodions),,6.67,6.67,3,,,,Russian Federation
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Russian Federation
391239 -- Other,,4.33,4.33,3,,,,Russian Federation
391290 - Other,"19,773",6.45,6.45,2,,,,Russian Federation
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Russian Federation
391390 - Other,,6.95,6.95,4,,,,Russian Federation
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","216,749",6.50,6.50,1,,,,Russian Federation
391510 - Of polymers of ethylene,"1,176",7.10,7.10,1,,,,Russian Federation
391520 - Of polymers of styrene,136,7.10,7.10,1,,,,Russian Federation
391530 - Of polymers of vinyl chloride,,7.10,7.10,1,,,,Russian Federation
391590 - Of other plastics,"123,584",6.80,6.80,6,,,,Russian Federation
391610 - Of polymers of ethylene,,7.10,7.10,1,,,,Russian Federation
391620 - Of polymers of vinyl chloride,"4,502",7.10,7.10,2,,,,Russian Federation
391690 - Of other plastics,"3,575",6.67,6.67,7,,,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"70,711",5.90,5.90,2,,,,Russian Federation
391721 -- Of polymers of ethylene,"48,359",4.53,4.53,3,,,,Russian Federation
391722 -- Of polymers of propylene,"45,101",4.53,4.53,3,,,,Russian Federation
391723 -- Of polymers of vinyl chloride,"53,562",4.53,4.53,3,,,,Russian Federation
391729 -- Of other plastics,"34,841",5.32,5.32,5,,,,Russian Federation
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Russian Federation
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","499,527",6.76,6.76,7,,,,Russian Federation
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","8,303",3.25,3.25,2,,,,Russian Federation
391739 -- Other,45,5.32,5.32,5,,,,Russian Federation
391740 - Fittings,"41,572",3.25,3.25,2,,,,Russian Federation
391810 - Of polymers of vinyl chloride,"2,952",7.10,7.10,2,,,,Russian Federation
391890 - Of other plastics,"1,165",7.10,7.10,1,,,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,"12,104",6.62,6.62,9,,,,Russian Federation
391990 - Other,"15,384",6.82,6.82,6,,,,Russian Federation
392010 - Of polymers of ethylene,"10,860",5.33,5.33,8,,,,Russian Federation
392020 - Of polymers of propylene,,7.10,7.10,5,,,,Russian Federation
392030 - Of polymers of styrene,"27,771",7.10,7.10,1,,,,Russian Federation
392043 -- Containing by weight not less than 6% of plasticizers,,7.10,7.10,2,,,,Russian Federation
392049 -- Other,871,7.10,7.10,2,,,,Russian Federation
392051 -- Of poly(methyl methacrylate),,7.10,7.10,1,,,,Russian Federation
392059 -- Other,,3.55,3.55,2,,,,Russian Federation
392061 -- Of polycarbonates,"1,821",7.20,7.20,1,,,,Russian Federation
392062 -- Of poly(ethylene terephthalate),"487,004",3.60,3.60,4,,,,Russian Federation
392063 -- Of unsaturated polyesters,,7.20,7.20,1,,,,Russian Federation
392069 -- Of other polyesters,,7.20,7.20,1,,,,Russian Federation
392071 -- Of regenerated cellulose,,6.85,6.85,2,,,,Russian Federation
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Russian Federation
392073 -- Of cellulose acetate,,6.67,6.67,3,,,,Russian Federation
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Russian Federation
392091 -- Of poly(vinyl butyral),"261,850",7.10,7.10,1,,,,Russian Federation
392092 -- Of polyamides,"26,561",6.50,6.50,1,,,,Russian Federation
392093 -- Of amino-resins,,6.50,6.50,1,,,,Russian Federation
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Russian Federation
392099 -- Of other plastics,"6,176",2.87,2.87,7,,,,Russian Federation
392111 -- Of polymers of styrene,"13,902",7.10,7.10,1,,,,Russian Federation
392112 -- Of polymers of vinyl chloride,,7.10,7.10,1,,,,Russian Federation
392113 -- Of polyurethanes,"48,517",6.50,6.50,2,,,,Russian Federation
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Russian Federation
392119 -- Of other plastics,"2,065,073",7.10,7.10,1,,,,Russian Federation
392190 - Other,"361,746",6.72,6.72,9,,,,Russian Federation
"392210 - Baths, shower-baths, sinks and wash-basins","8,190",6.50,6.50,1,,,,Russian Federation
392220 - Lavatory seats and covers,"3,642",6.50,6.50,1,,,,Russian Federation
392290 - Other,"1,595",6.50,6.50,1,,,,Russian Federation
"392310 - Boxes, cases, crates and similar articles","400,433",6.50,6.50,1,,,,Russian Federation
392321 -- Of polymers of ethylene,"50,090",6.50,6.50,1,,,,Russian Federation
392329 -- Of other plastics,"40,678",6.50,6.50,2,,,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles","290,424",6.50,6.50,2,,,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports","26,617",5.90,5.90,2,,,,Russian Federation
"392350 - Stoppers, lids, caps and other closures","161,388",6.50,6.50,2,,,,Russian Federation
392390 - Other,"91,412",6.50,6.50,2,,,,Russian Federation
392410 - Tableware and kitchenware,"18,914",6.50,6.50,1,,,,Russian Federation
392490 - Other,"40,576",6.50,6.50,3,,,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","1,312",6.50,6.50,1,,,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors","19,615",6.50,6.50,1,,,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Russian Federation
392590 - Other,"187,157",6.50,6.50,3,,,,Russian Federation
392610 - Office or school supplies,"15,712",6.50,6.50,1,,,,Russian Federation
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","8,688",6.50,6.50,1,,,,Russian Federation
"392630 - Fittings for furniture, coachwork or the like","3,891",6.50,6.50,1,,,,Russian Federation
392640 - Statuettes and other ornamental articles,"2,228",6.50,6.50,1,,,,Russian Federation
392690 - Other,"668,845",4.88,4.88,4,,,,Russian Federation
