Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
390430 - Vinyl chloride-vinyl acetate copolymers,"18,424,401",6.50,6.50,1,,,,United States of America
390440 - Other vinyl chloride copolymers,"11,759,447",6.50,6.50,1,,,,United States of America
390450 - Vinylidene chloride polymers,"1,789,661",3.25,3.25,2,,,,United States of America
390461 -- Polytetrafluoroethylene,"29,366,283",6.50,6.50,1,,,,United States of America
390469 -- Other,"71,727,330",3.25,3.25,2,,,,United States of America
390490 - Other,"5,381,237",6.50,6.50,1,,,,United States of America
390512 -- In aqueous dispersion,"436,783",6.50,6.50,1,,,,United States of America
390519 -- Other,"4,714,718",6.50,6.50,1,,,,United States of America
390521 -- In aqueous dispersion,"1,360,068",6.50,6.50,1,,,,United States of America
390529 -- Other,"361,751",6.50,6.50,1,,,,United States of America
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","33,302,704",6.50,6.50,1,,,,United States of America
390591 -- Copolymers,"29,251,359",6.50,6.50,1,,,,United States of America
390599 -- Other,"46,677,194",3.25,3.25,2,,,,United States of America
390610 - Poly(methyl methacrylate),"24,109,349",6.50,6.50,1,,,,United States of America
390690 - Other,"186,371,779",1.64,1.64,7,,,,United States of America
390710 - Polyacetals,"6,100,870",6.50,6.50,1,,,,United States of America
390720 - Other polyethers,"138,773,365",5.20,5.20,5,,,,United States of America
390730 - Epoxide resins,"77,942,502",6.50,6.50,1,,,,United States of America
390740 - Polycarbonates,"17,176,359",6.50,6.50,1,,,,United States of America
390750 - Alkyd resins,"2,498,871",6.50,6.50,1,,,,United States of America
390760 - Poly(ethylene terephthalate),"86,352,897",6.50,6.50,2,,,,United States of America
390791 -- Unsaturated,"6,024,060",6.50,6.50,2,,,,United States of America
390799 -- Other,"109,480,124",3.25,3.25,4,,,,United States of America
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","46,752,015",6.50,6.50,1,,,,United States of America
390890 - Other,"40,723,726",6.50,6.50,1,,,,United States of America
390910 - Urea resins; thiourea resins,"2,009,819",6.50,6.50,1,,,,United States of America
390920 - Melamine resins,"5,589,976",6.50,6.50,1,,,,United States of America
390930 - Other amino-resins,"4,972,031",6.50,6.50,1,,,,United States of America
390940 - Phenolic resins,"21,188,833",6.50,6.50,1,,,,United States of America
390950 - Polyurethanes,"58,165,284",3.25,3.25,2,,,,United States of America
391000 Silicones in primary forms.,"159,998,980",6.50,6.50,1,,,,United States of America
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","32,878,895",6.50,6.50,1,,,,United States of America
391190 - Other,"193,926,446",2.75,2.75,6,,,,United States of America
391211 -- Non-plasticised,"33,809,992",6.50,6.50,1,,,,United States of America
391212 -- Plasticised,"3,808,860",6.50,6.50,1,,,,United States of America
391220 - Cellulose nitrates (including collodions),"888,829",6.33,6.33,3,,,,United States of America
391231 -- Carboxymethylcellulose and its salts,"1,309,777",6.50,6.50,1,,,,United States of America
391239 -- Other,"85,189,863",4.33,4.33,3,,,,United States of America
391290 - Other,"77,984,023",6.45,6.45,2,,,,United States of America
"391310 - Alginic acid, its salts and esters","4,487,047",5.00,5.00,1,,,,United States of America
391390 - Other,"32,653,886",6.50,6.50,1,,,,United States of America
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","13,960,553",6.50,6.50,1,,,,United States of America
391510 - Of polymers of ethylene,"135,921",6.50,6.50,1,,,,United States of America
391520 - Of polymers of styrene,"245,222",6.50,6.50,1,,,,United States of America
391530 - Of polymers of vinyl chloride,"342,719",6.50,6.50,1,,,,United States of America
391590 - Of other plastics,"1,259,524",6.50,6.50,3,,,,United States of America
391610 - Of polymers of ethylene,"15,220,276",6.50,6.50,1,,,,United States of America
391620 - Of polymers of vinyl chloride,"3,036,920",6.50,6.50,2,,,,United States of America
391690 - Of other plastics,"16,954,870",6.50,6.50,7,,,,United States of America
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"13,622,822",5.90,5.90,2,,,,United States of America
391721 -- Of polymers of ethylene,"5,869,306",4.33,4.33,3,,,,United States of America
391722 -- Of polymers of propylene,"3,005,586",4.33,4.33,3,,,,United States of America
391723 -- Of polymers of vinyl chloride,"2,322,051",4.33,4.33,3,,,,United States of America
391729 -- Of other plastics,"13,996,191",5.20,5.20,5,,,,United States of America
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","11,912,882",3.25,3.25,2,,,,United States of America
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","68,075,637",6.50,6.50,7,,,,United States of America
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","6,584,238",3.25,3.25,2,,,,United States of America
391739 -- Other,"16,580,145",5.20,5.20,5,,,,United States of America
391740 - Fittings,"27,626,837",3.25,3.25,2,,,,United States of America
391810 - Of polymers of vinyl chloride,"12,240,040",6.50,6.50,2,,,,United States of America
391890 - Of other plastics,"5,434,973",6.50,6.50,1,,,,United States of America
391910 - In rolls of a width not exceeding 20 cm,"91,995,701",6.41,6.41,9,,,,United States of America
391990 - Other,"187,994,335",6.50,6.50,6,,,,United States of America
392010 - Of polymers of ethylene,"57,122,560",4.88,4.88,8,,,,United States of America
392020 - Of polymers of propylene,"38,321,207",6.50,6.50,5,,,,United States of America
392030 - Of polymers of styrene,"10,363,418",6.50,6.50,1,,,,United States of America
392043 -- Containing by weight not less than 6% of plasticizers,"14,332,579",6.50,6.50,2,,,,United States of America
392049 -- Other,"12,256,136",6.50,6.50,2,,,,United States of America
392051 -- Of poly(methyl methacrylate),"38,349,170",6.50,6.50,1,,,,United States of America
392059 -- Other,"5,295,395",3.25,3.25,2,,,,United States of America
392061 -- Of polycarbonates,"9,490,424",6.50,6.50,1,,,,United States of America
392062 -- Of poly(ethylene terephthalate),"138,261,861",3.25,3.25,4,,,,United States of America
392063 -- Of unsaturated polyesters,"3,276,197",6.50,6.50,1,,,,United States of America
392069 -- Of other polyesters,"11,914,002",6.50,6.50,1,,,,United States of America
392071 -- Of regenerated cellulose,"3,986,800",6.50,6.50,2,,,,United States of America
392072 -- Of vulcanised fibre,"294,605",5.70,5.70,1,,,,United States of America
392073 -- Of cellulose acetate,"27,384,439",6.43,6.43,3,,,,United States of America
392079 -- Of other cellulose derivatives,"680,339",6.50,6.50,1,,,,United States of America
392091 -- Of poly(vinyl butyral),"33,354,351",6.50,6.50,1,,,,United States of America
392092 -- Of polyamides,"11,360,192",6.50,6.50,1,,,,United States of America
392093 -- Of amino-resins,,6.50,6.50,1,,,,United States of America
392094 -- Of phenolic resins,"100,806",6.50,6.50,1,,,,United States of America
392099 -- Of other plastics,"144,822,713",2.79,2.79,7,,,,United States of America
392111 -- Of polymers of styrene,"9,240,450",6.50,6.50,1,,,,United States of America
392112 -- Of polymers of vinyl chloride,"5,521,474",6.50,6.50,1,,,,United States of America
392113 -- Of polyurethanes,"22,294,486",6.50,6.50,2,,,,United States of America
392114 -- Of regenerated cellulose,"8,612,218",6.50,6.50,1,,,,United States of America
392119 -- Of other plastics,"35,694,152",6.50,6.50,1,,,,United States of America
392190 - Other,"95,976,978",6.50,6.50,9,,,,United States of America
"392210 - Baths, shower-baths, sinks and wash-basins","3,692,592",6.50,6.50,1,,,,United States of America
392220 - Lavatory seats and covers,"886,428",6.50,6.50,1,,,,United States of America
392290 - Other,"7,682,639",6.50,6.50,1,,,,United States of America
"392310 - Boxes, cases, crates and similar articles","65,880,737",6.50,6.50,1,,,,United States of America
392321 -- Of polymers of ethylene,"28,168,419",6.50,6.50,1,,,,United States of America
392329 -- Of other plastics,"19,202,983",6.50,6.50,2,,,,United States of America
"392330 - Carboys, bottles, flasks and similar articles","79,479,129",6.50,6.50,2,,,,United States of America
"392340 - Spools, cops, bobbins and similar supports","5,939,748",5.90,5.90,2,,,,United States of America
"392350 - Stoppers, lids, caps and other closures","78,939,936",6.50,6.50,2,,,,United States of America
392390 - Other,"52,028,602",6.50,6.50,2,,,,United States of America
392410 - Tableware and kitchenware,"50,708,165",6.50,6.50,1,,,,United States of America
392490 - Other,"22,241,583",6.50,6.50,3,,,,United States of America
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","1,507,072",6.50,6.50,1,,,,United States of America
"392520 - Doors, windows and their frames and thresholds for doors","6,123,161",6.50,6.50,1,,,,United States of America
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","3,401,930",6.50,6.50,1,,,,United States of America
392590 - Other,"15,202,613",6.50,6.50,3,,,,United States of America
392610 - Office or school supplies,"9,367,502",6.50,6.50,1,,,,United States of America
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","6,426,971",6.50,6.50,1,,,,United States of America
"392630 - Fittings for furniture, coachwork or the like","9,554,236",6.50,6.50,1,,,,United States of America
392640 - Statuettes and other ornamental articles,"3,504,316",6.50,6.50,1,,,,United States of America
392690 - Other,"571,242,159",4.88,4.88,4,,,,United States of America
,2003,"3,989,565,959",5.68,5.68,263,,,,United States of America
390110 - Polyethylene having a specific gravity of less than 0.94,"63,686,897",7.10,7.10,2,,,,United States of America
390120 - Polyethylene having a specific gravity of 0.94 or more,"42,775,603",3.55,3.55,2,,,,United States of America
390130 - Ethylene-vinyl acetate copolymers,"35,859,220",7.10,7.10,1,,,,United States of America
390190 - Other,"190,437,412",2.37,2.37,3,,,,United States of America
390210 - Polypropylene,"26,220,322",7.10,7.10,1,,,,United States of America
390220 - Polyisobutylene,"10,746,060",7.10,7.10,1,,,,United States of America
390230 - Propylene copolymers,"23,495,363",7.10,7.10,1,,,,United States of America
390290 - Other,"58,092,412",2.37,2.37,3,,,,United States of America
390311 -- Expansible,"3,640,213",7.10,7.10,1,,,,United States of America
390319 -- Other,"11,830,463",7.10,7.10,1,,,,United States of America
390320 - Styrene- Acrylonitrile (SAN) copolymers,"2,055,390",7.10,7.10,1,,,,United States of America
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"10,325,118",7.10,7.10,1,,,,United States of America
390390 - Other,"60,776,218",2.37,2.37,3,,,,United States of America
"390410 - Poly(vinyl chloride), not mixed with any other substances","7,762,679",7.10,7.10,1,,,,United States of America
390421 -- Non-plasticised,"813,695",7.10,7.10,1,,,,United States of America
390422 -- Plasticised,"5,857,964",7.10,7.10,1,,,,United States of America
390430 - Vinyl chloride-vinyl acetate copolymers,"18,307,544",7.10,7.10,1,,,,United States of America
390440 - Other vinyl chloride copolymers,"12,267,592",7.10,7.10,1,,,,United States of America
390450 - Vinylidene chloride polymers,"2,991,820",3.55,3.55,2,,,,United States of America
390461 -- Polytetrafluoroethylene,"12,465,937",7.10,7.10,1,,,,United States of America
390469 -- Other,"32,684,405",3.55,3.55,2,,,,United States of America
390490 - Other,"4,245,835",7.10,7.10,1,,,,United States of America
390512 -- In aqueous dispersion,"549,707",7.10,7.10,1,,,,United States of America
390519 -- Other,"6,642,112",7.10,7.10,1,,,,United States of America
390521 -- In aqueous dispersion,"2,035,956",7.10,7.10,1,,,,United States of America
390529 -- Other,"57,601",7.10,7.10,1,,,,United States of America
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","15,499,792",7.10,7.10,1,,,,United States of America
390591 -- Copolymers,"19,826,236",7.10,7.10,1,,,,United States of America
390599 -- Other,"36,256,972",3.55,3.55,2,,,,United States of America
390610 - Poly(methyl methacrylate),"16,802,697",7.10,7.10,1,,,,United States of America
390690 - Other,"176,177,178",1.73,1.73,7,,,,United States of America
390710 - Polyacetals,"5,219,040",6.50,6.50,1,,,,United States of America
390720 - Other polyethers,"134,890,992",5.20,5.20,5,,,,United States of America
390730 - Epoxide resins,"56,433,802",6.50,6.50,1,,,,United States of America
390740 - Polycarbonates,"17,775,529",6.50,6.50,1,,,,United States of America
390750 - Alkyd resins,"2,270,364",6.50,6.50,1,,,,United States of America
390760 - Poly(ethylene terephthalate),"29,245,037",6.50,6.50,2,,,,United States of America
390791 -- Unsaturated,"4,189,150",6.50,6.50,2,,,,United States of America
390799 -- Other,"84,814,070",3.25,3.25,4,,,,United States of America
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","40,084,003",6.50,6.50,1,,,,United States of America
390890 - Other,"30,084,093",6.50,6.50,1,,,,United States of America
390910 - Urea resins; thiourea resins,"1,658,158",6.50,6.50,1,,,,United States of America
390920 - Melamine resins,"3,941,338",6.50,6.50,1,,,,United States of America
390930 - Other amino-resins,"3,504,831",6.50,6.50,1,,,,United States of America
390940 - Phenolic resins,"15,144,709",6.50,6.50,1,,,,United States of America
390950 - Polyurethanes,"49,942,422",3.25,3.25,2,,,,United States of America
391000 Silicones in primary forms.,"125,384,127",6.50,6.50,1,,,,United States of America
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","34,619,312",7.10,7.10,1,,,,United States of America
391190 - Other,"175,747,095",2.85,2.85,6,,,,United States of America
391211 -- Non-plasticised,"27,988,048",6.50,6.50,1,,,,United States of America
391212 -- Plasticised,"2,285,997",6.50,6.50,1,,,,United States of America
391220 - Cellulose nitrates (including collodions),"1,858,301",6.67,6.67,3,,,,United States of America
391231 -- Carboxymethylcellulose and its salts,"1,432,427",6.50,6.50,1,,,,United States of America
391239 -- Other,"73,103,990",4.33,4.33,3,,,,United States of America
391290 - Other,"70,735,846",6.45,6.45,2,,,,United States of America
"391310 - Alginic acid, its salts and esters","4,488,613",5.00,5.00,1,,,,United States of America
391390 - Other,"35,410,416",6.95,6.95,4,,,,United States of America
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","19,511,175",6.50,6.50,1,,,,United States of America
