Importer,Year,Value,Ad val. duties,Number of lines,Brazil
,(US$),Simple average,MFN duties,Pref. duties,Brazil
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Brazil
"392310 - Boxes, cases, crates and similar articles","271,099",6.50,6.50,1,,,,Brazil
392321 -- Of polymers of ethylene,"1,917,865",6.50,6.50,1,,,,Brazil
392329 -- Of other plastics,"453,324",6.50,6.50,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","905,240",6.50,6.50,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports","72,096",5.90,5.90,2,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","868,626",6.50,6.50,2,,,,Brazil
392390 - Other,"2,277,491",6.50,6.50,1,,,,Brazil
392410 - Tableware and kitchenware,"401,351",6.50,6.50,1,,,,Brazil
392490 - Other,"161,925",6.50,6.50,1,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","18,696",6.50,6.50,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors","9,614",6.50,6.50,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","3,554",6.50,6.50,1,,,,Brazil
392590 - Other,"220,321",6.50,6.50,3,,,,Brazil
392610 - Office or school supplies,"39,513",6.50,6.50,1,,,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","14,369",6.50,6.50,1,,,,Brazil
"392630 - Fittings for furniture, coachwork or the like","597,275",6.50,6.50,1,,,,Brazil
392640 - Statuettes and other ornamental articles,"73,049",6.50,6.50,1,,,,Brazil
392690 - Other,"10,379,738",6.50,6.50,3,,,,Brazil
,2015,"432,853,324",5.53,5.53,205,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"142,518,162",6.50,6.50,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"96,956,376",3.25,3.25,2,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"10,124,764",6.50,6.50,1,,,,Brazil
390190 - Other,"31,516",3.25,3.25,2,,,,Brazil
390210 - Polypropylene,"45,424,353",6.50,6.50,1,,,,Brazil
390220 - Polyisobutylene,"4,653,497",6.50,6.50,1,,,,Brazil
390230 - Propylene copolymers,"42,555,203",6.50,6.50,1,,,,Brazil
390290 - Other,"11,395",2.17,2.17,3,,,,Brazil
390311 -- Expansible,"1,513",6.50,6.50,1,,,,Brazil
390319 -- Other,"1,179,525",6.50,6.50,1,,,,Brazil
390320 - Styrene-acrylonitrile (SAN) copolymers,706,6.50,6.50,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"10,656",6.50,6.50,1,,,,Brazil
390390 - Other,"214,978",2.17,2.17,3,,,,Brazil
"390410 - Poly(vinyl chloride), not mixed with any other substances","624,003",6.50,6.50,1,,,,Brazil
390421 -- Non-plasticised,"33,917",6.50,6.50,1,,,,Brazil
390422 -- Plasticised,"6,352",6.50,6.50,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"45,832",6.50,6.50,1,,,,Brazil
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Brazil
390450 - Vinylidene chloride polymers,"5,240",3.25,3.25,2,,,,Brazil
390461 -- Polytetrafluoroethylene,144,6.50,6.50,1,,,,Brazil
390469 -- Other,"2,278,578",4.33,4.33,3,,,,Brazil
390490 - Other,237,6.50,6.50,1,,,,Brazil
390512 -- In aqueous dispersion,"1,851",6.50,6.50,1,,,,Brazil
390519 -- Other,1,6.50,6.50,1,,,,Brazil
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Brazil
390529 -- Other,"28,507",6.50,6.50,1,,,,Brazil
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","11,503",6.50,6.50,1,,,,Brazil
390591 -- Copolymers,,6.50,6.50,1,,,,Brazil
390599 -- Other,,3.25,3.25,2,,,,Brazil
390610 - Poly(methyl methacrylate),"280,941",6.50,6.50,1,,,,Brazil
390690 - Other,"581,983",0.93,0.93,7,,,,Brazil
390710 - Polyacetals,"2,557,903",6.50,6.50,1,,,,Brazil
390720 - Other polyethers,"35,674",4.88,4.88,4,,,,Brazil
390730 - Epoxide resins,"448,009",6.50,6.50,1,,,,Brazil
390740 - Polycarbonates,"55,519",6.50,6.50,1,,,,Brazil
390750 - Alkyd resins,"121,039",6.50,6.50,1,,,,Brazil
390760 - Poly(ethylene terephthalate),"478,657",6.50,6.50,2,,,,Brazil
390770 - Poly(lactic acid),,0.00,0.00,1,,,,Brazil
390791 -- Unsaturated,"1,508,838",6.50,6.50,2,,,,Brazil
390799 -- Other,"198,365",3.25,3.25,2,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","4,992,583",6.50,6.50,1,,,,Brazil
390890 - Other,"715,326",6.50,6.50,1,,,,Brazil
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Brazil
390920 - Melamine resins,"24,494",6.50,6.50,1,,,,Brazil
390930 - Other amino-resins,"5,757",6.50,6.50,1,,,,Brazil
390940 - Phenolic resins,"801,713",6.50,6.50,1,,,,Brazil
390950 - Polyurethanes,"1,451,385",3.25,3.25,2,,,,Brazil
391000 Silicones in primary forms.,"1,377,338",6.50,6.50,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","1,713,220",6.50,6.50,1,,,,Brazil
391190 - Other,"9,875",3.30,3.30,5,,,,Brazil
391211 -- Non-plasticised,,6.50,6.50,1,,,,Brazil
391212 -- Plasticised,358,6.50,6.50,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),"10,521,958",6.33,6.33,3,,,,Brazil
391231 -- Carboxymethylcellulose and its salts,"993,858",6.50,6.50,1,,,,Brazil
391239 -- Other,491,3.25,3.25,2,,,,Brazil
391290 - Other,"2,629,306",6.45,6.45,2,,,,Brazil
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Brazil
391390 - Other,"86,399",6.50,6.50,1,,,,Brazil
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","3,277",6.50,6.50,1,,,,Brazil
391510 - Of polymers of ethylene,11,6.50,6.50,1,,,,Brazil
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Brazil
391590 - Of other plastics,"178,484",6.50,6.50,2,,,,Brazil
391610 - Of polymers of ethylene,"9,885",6.50,6.50,1,,,,Brazil
391620 - Of polymers of vinyl chloride,"8,504",6.50,6.50,1,,,,Brazil
391690 - Of other plastics,"156,083",6.50,6.50,3,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"28,872",5.90,5.90,2,,,,Brazil
391721 -- Of polymers of ethylene,"661,102",6.50,6.50,2,,,,Brazil
391722 -- Of polymers of propylene,"8,890",6.50,6.50,2,,,,Brazil
391723 -- Of polymers of vinyl chloride,"36,599",6.50,6.50,2,,,,Brazil
391729 -- Of other plastics,"2,605,600",6.50,6.50,1,,,,Brazil
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","31,722",6.50,6.50,1,,,,Brazil
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","2,699,771",6.50,6.50,1,,,,Brazil
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","24,705",6.50,6.50,1,,,,Brazil
391739 -- Other,"351,349",6.50,6.50,1,,,,Brazil
391740 - Fittings,"211,762",6.50,6.50,1,,,,Brazil
391810 - Of polymers of vinyl chloride,"64,899",6.50,6.50,2,,,,Brazil
391890 - Of other plastics,"24,463",6.50,6.50,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"561,346",6.35,6.35,4,,,,Brazil
391990 - Other,"1,588,810",6.50,6.50,1,,,,Brazil
392010 - Of polymers of ethylene,"12,541,366",4.64,4.64,7,,,,Brazil
392020 - Of polymers of propylene,"420,807",6.50,6.50,3,,,,Brazil
392030 - Of polymers of styrene,"16,548",6.50,6.50,1,,,,Brazil
392043 -- Containing by weight not less than 6 % of plasticisers,"125,337",6.50,6.50,2,,,,Brazil
392049 -- Other,"45,165",6.50,6.50,2,,,,Brazil
392051 -- Of poly(methyl methacrylate),"1,205,611",6.50,6.50,1,,,,Brazil
392059 -- Other,"30,279",3.25,3.25,2,,,,Brazil
392061 -- Of polycarbonates,"110,377",6.50,6.50,1,,,,Brazil
392062 -- Of poly(ethylene terephthalate),"4,988,430",4.33,4.33,3,,,,Brazil
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Brazil
392069 -- Of other polyesters,"176,543",6.50,6.50,1,,,,Brazil
392071 -- Of regenerated cellulose,,6.50,6.50,1,,,,Brazil
392073 -- Of cellulose acetate,,6.40,6.40,2,,,,Brazil
392079 -- Of other cellulose derivatives,567,6.10,6.10,2,,,,Brazil
392091 -- Of poly(vinyl butyral),"17,159",6.10,6.10,1,,,,Brazil
392092 -- Of polyamides,169,6.50,6.50,1,,,,Brazil
392093 -- Of amino-resins,,6.50,6.50,1,,,,Brazil
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Brazil
392099 -- Of other plastics,"47,258",3.25,3.25,6,,,,Brazil
392111 -- Of polymers of styrene,162,6.50,6.50,1,,,,Brazil
392112 -- Of polymers of vinyl chloride,"159,843",6.50,6.50,1,,,,Brazil
392113 -- Of polyurethanes,"46,254",6.50,6.50,2,,,,Brazil
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Brazil
392119 -- Of other plastics,"298,350",6.50,6.50,1,,,,Brazil
392190 - Other,"6,671,000",6.50,6.50,8,,,,Brazil
"392210 - Baths, shower-baths, sinks and wash-basins","40,769",6.50,6.50,1,,,,Brazil
392220 - Lavatory seats and covers,"28,487",6.50,6.50,1,,,,Brazil
392290 - Other,"5,392",6.50,6.50,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","454,710",6.50,6.50,1,,,,Brazil
392321 -- Of polymers of ethylene,"2,063,830",6.50,6.50,1,,,,Brazil
392329 -- Of other plastics,"194,808",6.50,6.50,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","501,066",6.50,6.50,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports","206,508",5.90,5.90,2,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","1,048,185",6.50,6.50,2,,,,Brazil
392390 - Other,"1,943,905",6.50,6.50,1,,,,Brazil
392410 - Tableware and kitchenware,"257,162",6.50,6.50,1,,,,Brazil
392490 - Other,"192,266",6.50,6.50,1,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","3,731",6.50,6.50,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors","24,133",6.50,6.50,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","2,170",6.50,6.50,1,,,,Brazil
392590 - Other,"27,714",6.50,6.50,3,,,,Brazil
392610 - Office or school supplies,"9,277",6.50,6.50,1,,,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","81,702",6.50,6.50,1,,,,Brazil
"392630 - Fittings for furniture, coachwork or the like","325,951",6.50,6.50,1,,,,Brazil
392640 - Statuettes and other ornamental articles,"150,071",6.50,6.50,1,,,,Brazil
392690 - Other,"10,824,326",6.50,6.50,3,,,,Brazil
,2014,"433,222,664",5.53,5.53,205,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"89,058,062",6.50,6.50,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"122,408,021",3.25,3.25,2,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"5,676,814",6.50,6.50,1,,,,Brazil
390190 - Other,"185,205",3.25,3.25,2,,,,Brazil
390210 - Polypropylene,"63,419,070",6.50,6.50,1,,,,Brazil
390220 - Polyisobutylene,"10,395,176",6.50,6.50,1,,,,Brazil
390230 - Propylene copolymers,"40,866,965",6.50,6.50,1,,,,Brazil
390290 - Other,"2,917",2.17,2.17,3,,,,Brazil
390311 -- Expansible,"9,189",6.50,6.50,1,,,,Brazil
390319 -- Other,"7,838",6.50,6.50,1,,,,Brazil
390320 - Styrene-acrylonitrile (SAN) copolymers,"2,287",6.50,6.50,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"2,939",6.50,6.50,1,,,,Brazil
390390 - Other,"384,592",2.17,2.17,3,,,,Brazil
"390410 - Poly(vinyl chloride), not mixed with any other substances","17,019",6.50,6.50,1,,,,Brazil
390421 -- Non-plasticised,"3,675",6.50,6.50,1,,,,Brazil
390422 -- Plasticised,"55,554",6.50,6.50,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"29,745",6.50,6.50,1,,,,Brazil
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Brazil
390450 - Vinylidene chloride polymers,"5,966",3.25,3.25,2,,,,Brazil
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,Brazil
390469 -- Other,"1,016",4.33,4.33,3,,,,Brazil
390490 - Other,"8,281",6.50,6.50,1,,,,Brazil
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,Brazil
390519 -- Other,"39,274",6.50,6.50,1,,,,Brazil
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Brazil
390529 -- Other,"56,929",6.50,6.50,1,,,,Brazil
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",172,6.50,6.50,1,,,,Brazil
390591 -- Copolymers,,6.50,6.50,1,,,,Brazil
390599 -- Other,"1,782",3.25,3.25,2,,,,Brazil
390610 - Poly(methyl methacrylate),"637,034",6.50,6.50,1,,,,Brazil
390690 - Other,"1,589,122",0.93,0.93,7,,,,Brazil
390710 - Polyacetals,"49,746",6.50,6.50,1,,,,Brazil
390720 - Other polyethers,"109,410",4.88,4.88,4,,,,Brazil
390730 - Epoxide resins,"246,209",6.50,6.50,1,,,,Brazil
390740 - Polycarbonates,"115,212",6.50,6.50,1,,,,Brazil
390750 - Alkyd resins,"150,395",6.50,6.50,1,,,,Brazil
390760 - Poly(ethylene terephthalate),"95,042",6.50,6.50,2,,,,Brazil
390770 - Poly(lactic acid),,0.00,0.00,1,,,,Brazil
390791 -- Unsaturated,"1,211,145",6.50,6.50,2,,,,Brazil
390799 -- Other,"161,006",3.25,3.25,2,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","6,028,975",6.50,6.50,1,,,,Brazil
390890 - Other,"215,205",6.50,6.50,1,,,,Brazil
390910 - Urea resins; thiourea resins,33,6.50,6.50,1,,,,Brazil
390920 - Melamine resins,"65,875",6.50,6.50,1,,,,Brazil
390930 - Other amino-resins,"1,473",6.50,6.50,1,,,,Brazil
390940 - Phenolic resins,"782,275",6.50,6.50,1,,,,Brazil
390950 - Polyurethanes,"1,289,588",3.25,3.25,2,,,,Brazil
391000 Silicones in primary forms.,"1,761,494",6.50,6.50,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","1,875,852",6.50,6.50,1,,,,Brazil
391190 - Other,"8,629",3.30,3.30,5,,,,Brazil
391211 -- Non-plasticised,"1,814",6.50,6.50,1,,,,Brazil
391212 -- Plasticised,,6.50,6.50,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),"11,989,881",6.33,6.33,3,,,,Brazil
391231 -- Carboxymethylcellulose and its salts,"1,310,248",6.50,6.50,1,,,,Brazil
391239 -- Other,"146,836",3.25,3.25,2,,,,Brazil
391290 - Other,"3,010,101",6.45,6.45,2,,,,Brazil
"391310 - Alginic acid, its salts and esters","3,715",5.00,5.00,1,,,,Brazil
391390 - Other,"482,358",6.50,6.50,1,,,,Brazil
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",302,6.50,6.50,1,,,,Brazil
391510 - Of polymers of ethylene,13,6.50,6.50,1,,,,Brazil
391520 - Of polymers of styrene,"89,452",6.50,6.50,1,,,,Brazil
391530 - Of polymers of vinyl chloride,129,6.50,6.50,1,,,,Brazil
391590 - Of other plastics,"227,426",6.50,6.50,2,,,,Brazil
391610 - Of polymers of ethylene,"3,330",6.50,6.50,1,,,,Brazil
391620 - Of polymers of vinyl chloride,"18,341",6.50,6.50,1,,,,Brazil
391690 - Of other plastics,"155,893",6.50,6.50,3,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"4,758",5.90,5.90,2,,,,Brazil
391721 -- Of polymers of ethylene,"1,344,105",6.50,6.50,2,,,,Brazil
391722 -- Of polymers of propylene,"16,846",6.50,6.50,2,,,,Brazil
391723 -- Of polymers of vinyl chloride,"25,530",6.50,6.50,2,,,,Brazil
391729 -- Of other plastics,"1,561,514",6.50,6.50,1,,,,Brazil
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","261,219",6.50,6.50,1,,,,Brazil
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","3,313,748",6.50,6.50,1,,,,Brazil
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","50,925",6.50,6.50,1,,,,Brazil
391739 -- Other,"364,074",6.50,6.50,1,,,,Brazil
391740 - Fittings,"396,279",6.50,6.50,1,,,,Brazil
391810 - Of polymers of vinyl chloride,"62,268",6.50,6.50,2,,,,Brazil
391890 - Of other plastics,"32,391",6.50,6.50,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"231,802",6.35,6.35,4,,,,Brazil
391990 - Other,"3,803,907",6.50,6.50,1,,,,Brazil
392010 - Of polymers of ethylene,"9,482,656",4.64,4.64,7,,,,Brazil
392020 - Of polymers of propylene,"490,121",6.50,6.50,3,,,,Brazil
392030 - Of polymers of styrene,"248,484",6.50,6.50,1,,,,Brazil
392043 -- Containing by weight not less than 6 % of plasticisers,"177,585",6.50,6.50,2,,,,Brazil
392049 -- Other,"15,914",6.50,6.50,2,,,,Brazil
392051 -- Of poly(methyl methacrylate),"6,073,352",6.50,6.50,1,,,,Brazil
392059 -- Other,"13,766",3.25,3.25,2,,,,Brazil
392061 -- Of polycarbonates,"54,379",6.50,6.50,1,,,,Brazil
392062 -- Of poly(ethylene terephthalate),"7,436,037",4.33,4.33,3,,,,Brazil
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Brazil
392069 -- Of other polyesters,"2,490",6.50,6.50,1,,,,Brazil
392071 -- Of regenerated cellulose,,6.50,6.50,1,,,,Brazil
392073 -- Of cellulose acetate,,6.40,6.40,2,,,,Brazil
392079 -- Of other cellulose derivatives,,6.10,6.10,2,,,,Brazil
392091 -- Of poly(vinyl butyral),"104,776",6.10,6.10,1,,,,Brazil
392092 -- Of polyamides,"487,056",6.50,6.50,1,,,,Brazil
392093 -- Of amino-resins,,6.50,6.50,1,,,,Brazil
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Brazil
392099 -- Of other plastics,"41,446",3.25,3.25,6,,,,Brazil
392111 -- Of polymers of styrene,869,6.50,6.50,1,,,,Brazil
392112 -- Of polymers of vinyl chloride,"30,583",6.50,6.50,1,,,,Brazil
392113 -- Of polyurethanes,"17,196",6.50,6.50,2,,,,Brazil
392114 -- Of regenerated cellulose,"3,079",6.50,6.50,1,,,,Brazil
392119 -- Of other plastics,"282,000",6.50,6.50,1,,,,Brazil
392190 - Other,"7,036,320",6.50,6.50,8,,,,Brazil
"392210 - Baths, shower-baths, sinks and wash-basins","32,294",6.50,6.50,1,,,,Brazil
392220 - Lavatory seats and covers,"13,944",6.50,6.50,1,,,,Brazil
392290 - Other,"40,922",6.50,6.50,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","366,350",6.50,6.50,1,,,,Brazil
392321 -- Of polymers of ethylene,"2,173,446",6.50,6.50,1,,,,Brazil
392329 -- Of other plastics,"196,569",6.50,6.50,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","457,186",6.50,6.50,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports","148,038",5.90,5.90,2,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","844,478",6.50,6.50,2,,,,Brazil
392390 - Other,"4,820,744",6.50,6.50,1,,,,Brazil
392410 - Tableware and kitchenware,"396,327",6.50,6.50,1,,,,Brazil
392490 - Other,"306,777",6.50,6.50,1,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","104,596",6.50,6.50,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors","1,735",6.50,6.50,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",961,6.50,6.50,1,,,,Brazil
392590 - Other,"145,702",6.50,6.50,3,,,,Brazil
392610 - Office or school supplies,"9,087",6.50,6.50,1,,,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","25,285",6.50,6.50,1,,,,Brazil
"392630 - Fittings for furniture, coachwork or the like","332,924",6.50,6.50,1,,,,Brazil
392640 - Statuettes and other ornamental articles,"170,802",6.50,6.50,1,,,,Brazil
392690 - Other,"12,694,973",6.50,6.50,3,,,,Brazil
,2013,"535,533,440",5.53,0.92,205,,176,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"176,102,297",6.50,3.00,2,,2,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"118,645,724",3.25,1.50,2,,1,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"7,573,639",6.50,3.00,1,,1,,Brazil
390190 - Other,"4,183",3.25,1.50,2,,1,,Brazil
390210 - Polypropylene,"62,731,315",6.50,3.00,1,,1,,Brazil
390220 - Polyisobutylene,"9,812,935",6.50,3.00,1,,1,,Brazil
390230 - Propylene copolymers,"49,372,284",6.50,3.00,1,,1,,Brazil
390290 - Other,"5,232",2.17,1.00,3,,1,,Brazil
390311 -- Expansible,"7,224",6.50,3.00,1,,1,,Brazil
390319 -- Other,"92,085",6.50,0.00,1,,1,,Brazil
390320 - Styrene-acrylonitrile (SAN) copolymers,"1,102",6.50,3.00,1,,1,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"21,089",6.50,3.00,1,,1,,Brazil
390390 - Other,"76,016",2.17,1.00,3,,1,,Brazil
"390410 - Poly(vinyl chloride), not mixed with any other substances","16,232",6.50,3.00,1,,1,,Brazil
390421 -- Non-plasticised,"3,479",6.50,3.00,1,,1,,Brazil
390422 -- Plasticised,"45,737",6.50,3.00,1,,1,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"50,212",6.50,3.00,1,,1,,Brazil
390440 - Other vinyl chloride copolymers,,6.50,3.00,1,,1,,Brazil
390450 - Vinylidene chloride polymers,"72,855",3.25,1.50,2,,1,,Brazil
390461 -- Polytetrafluoroethylene,,6.50,3.00,1,,1,,Brazil
390469 -- Other,"1,198,552",4.33,2.00,3,,2,,Brazil
390490 - Other,159,6.50,3.00,1,,1,,Brazil
390512 -- In aqueous dispersion,,6.50,0.00,1,,1,,Brazil
390519 -- Other,,6.50,0.00,1,,1,,Brazil
390521 -- In aqueous dispersion,,6.50,0.00,1,,1,,Brazil
390529 -- Other,,6.50,0.00,1,,1,,Brazil
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,0.00,1,,1,,Brazil
390591 -- Copolymers,,6.50,0.00,1,,1,,Brazil
390599 -- Other,"7,689",3.25,0.00,2,,1,,Brazil
390610 - Poly(methyl methacrylate),"224,993",6.50,2.90,1,,1,,Brazil
390690 - Other,"559,722",0.93,0.00,7,,1,,Brazil
390710 - Polyacetals,"3,028",6.50,2.20,1,,1,,Brazil
390720 - Other polyethers,"86,189",4.88,0.00,4,,3,,Brazil
390730 - Epoxide resins,"64,186",6.50,0.00,1,,1,,Brazil
390740 - Polycarbonates,"543,207",6.50,0.00,1,,1,,Brazil
390750 - Alkyd resins,"118,699",6.50,0.00,1,,1,,Brazil
390760 - Poly(ethylene terephthalate),"78,645",6.50,3.00,2,,2,,Brazil
390770 - Poly(lactic acid),,0.00,0.00,1,,,,Brazil
390791 -- Unsaturated,"1,009,442",6.50,0.00,2,,2,,Brazil
390799 -- Other,"480,040",3.25,1.50,2,,1,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","6,347,821",6.50,2.20,1,,1,,Brazil
390890 - Other,"120,890",6.50,2.20,1,,1,,Brazil
390910 - Urea resins; thiourea resins,106,6.50,0.00,1,,1,,Brazil
390920 - Melamine resins,"34,980",6.50,0.00,1,,1,,Brazil
390930 - Other amino-resins,598,6.50,0.00,1,,1,,Brazil
390940 - Phenolic resins,"2,276,614",6.50,0.00,1,,1,,Brazil
390950 - Polyurethanes,"2,033,837",3.25,0.00,2,,1,,Brazil
391000 Silicones in primary forms.,"2,124,250",6.50,0.00,1,,1,,Brazil
