Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,177,244",15.00,15.00,3,,,,European Union
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","56,882",15.00,15.00,1,,,,European Union
391739 -- Other,"4,938,668",15.00,15.00,3,,,,European Union
391740 - Fittings,"1,372,418",15.00,15.00,1,,,,European Union
391810 - Of polymers of vinyl chloride,"1,790,667",15.00,15.00,2,,,,European Union
391890 - Of other plastics,"499,818",15.00,15.00,3,,,,European Union
391910 - In rolls of a width not exceeding 20 cm,"4,141,080",15.00,15.00,1,,,,European Union
391990 - Other,"8,740,713",15.00,15.00,3,,,,European Union
392010 - Of polymers of ethylene,"3,656,235",15.00,15.00,6,,,,European Union
392020 - Of polymers of propylene,"12,277,354",15.00,15.00,3,,,,European Union
392030 - Of polymers of styrene,"530,965",15.00,15.00,3,,,,European Union
392043 -- Containing by weight not less than 6% of plasticizers,"621,270",15.00,15.00,1,,,,European Union
392049 -- Other,"2,736,669",15.00,15.00,1,,,,European Union
392051 -- Of poly(methyl methacrylate),"452,697",15.00,15.00,6,,,,European Union
392059 -- Other,"2,080,614",15.00,15.00,6,,,,European Union
392061 -- Of polycarbonates,"1,795,129",15.00,15.00,3,,,,European Union
392062 -- Of poly(ethylene terephthalate),"294,615",15.00,15.00,3,,,,European Union
392063 -- Of unsaturated polyesters,"399,749",15.00,15.00,3,,,,European Union
392069 -- Of other polyesters,"3,864,441",15.00,15.00,12,,,,European Union
392071 -- Of regenerated cellulose,"292,471",15.00,15.00,7,,,,European Union
392072 -- Of vulcanised fibre,"1,798,823",15.00,15.00,3,,,,European Union
392073 -- Of cellulose acetate,"127,653",15.00,15.00,9,,,,European Union
392079 -- Of other cellulose derivatives,"9,765",15.00,15.00,6,,,,European Union
392091 -- Of poly(vinyl butyral),"1,472,540",15.00,15.00,3,,,,European Union
392092 -- Of polyamides,"2,989,178",15.00,15.00,6,,,,European Union
392093 -- Of amino-resins,,15.00,15.00,3,,,,European Union
392094 -- Of phenolic resins,"18,516",15.00,15.00,3,,,,European Union
392099 -- Of other plastics,"6,796,358",15.00,15.00,19,,,,European Union
392111 -- Of polymers of styrene,"101,764",15.00,15.00,1,,,,European Union
392112 -- Of polymers of vinyl chloride,"594,522",15.00,15.00,1,,,,European Union
392113 -- Of polyurethanes,"3,444,158",15.00,15.00,2,,,,European Union
392114 -- Of regenerated cellulose,"204,396",15.00,15.00,1,,,,European Union
392119 -- Of other plastics,"2,216,384",15.00,15.00,1,,,,European Union
392190 - Other,"24,811,301",15.00,15.00,22,,,,European Union
"392210 - Baths, shower-baths, sinks and wash-basins","1,217,594",15.00,15.00,1,,,,European Union
392220 - Lavatory seats and covers,"430,118",15.00,15.00,1,,,,European Union
392290 - Other,"1,923,811",15.00,15.00,1,,,,European Union
"392310 - Boxes, cases, crates and similar articles","1,672,849",15.00,15.00,5,,,,European Union
392321 -- Of polymers of ethylene,"335,316",15.00,15.00,1,,,,European Union
392329 -- Of other plastics,"3,004,825",15.00,15.00,2,,,,European Union
"392330 - Carboys, bottles, flasks and similar articles","783,166",15.00,15.00,2,,,,European Union
"392340 - Spools, cops, bobbins and similar supports","1,252,617",15.00,15.00,1,,,,European Union
"392350 - Stoppers, lids, caps and other closures","3,079,665",15.00,15.00,2,,,,European Union
392390 - Other,"6,014,417",15.00,15.00,3,,,,European Union
392410 - Tableware and kitchenware,"603,015",15.00,15.00,2,,,,European Union
392490 - Other,"1,056,947",15.00,15.00,3,,,,European Union
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","886,806",15.00,15.00,1,,,,European Union
"392520 - Doors, windows and their frames and thresholds for doors","135,487",15.00,15.00,1,,,,European Union
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","140,778",15.00,15.00,1,,,,European Union
392590 - Other,"749,754",15.00,15.00,2,,,,European Union
392610 - Office or school supplies,"466,043",15.00,15.00,4,,,,European Union
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","571,825",15.00,15.00,10,,,,European Union
"392630 - Fittings for furniture, coachwork or the like","441,930",15.00,15.00,2,,,,European Union
392640 - Statuettes and other ornamental articles,"206,133",15.00,15.00,13,,,,European Union
392690 - Other,"54,860,582",15.00,15.00,15,,,,European Union
,2004,"470,721,697",20.00,20.00,413,,,,European Union
390110 - Polyethylene having a specific gravity of less than 0.94,"31,717,110",20.00,20.00,2,,,,European Union
390120 - Polyethylene having a specific gravity of 0.94 or more,"6,786,335",20.00,20.00,1,,,,European Union
390130 - Ethylene-vinyl acetate copolymers,"5,822,707",20.00,20.00,1,,,,European Union
390190 - Other,"6,256,960",20.00,20.00,2,,,,European Union
390210 - Polypropylene,"4,889,712",20.00,20.00,1,,,,European Union
390220 - Polyisobutylene,"4,038,247",20.00,20.00,1,,,,European Union
390230 - Propylene copolymers,"1,668,750",20.00,20.00,1,,,,European Union
390290 - Other,"2,481,201",20.00,20.00,1,,,,European Union
390311 -- Expansible,"469,401",20.00,20.00,1,,,,European Union
390319 -- Other,"416,623",20.00,20.00,2,,,,European Union
390320 - Styrene- Acrylonitrile (SAN) copolymers,"44,452",20.00,20.00,1,,,,European Union
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,187,551",20.00,20.00,1,,,,European Union
390390 - Other,"1,900,737",20.00,20.00,3,,,,European Union
"390410 - Poly(vinyl chloride), not mixed with any other substances","6,485,712",20.00,20.00,2,,,,European Union
390421 -- Non-plasticised,"3,052,328",20.00,20.00,2,,,,European Union
390422 -- Plasticised,"2,648,042",20.00,20.00,2,,,,European Union
390430 - Vinyl chloride-vinyl acetate copolymers,"1,462,562",20.00,20.00,2,,,,European Union
390440 - Other vinyl chloride copolymers,"3,666,566",20.00,20.00,1,,,,European Union
390450 - Vinylidene chloride polymers,"5,019,694",20.00,20.00,2,,,,European Union
390461 -- Polytetrafluoroethylene,"3,822,651",20.00,20.00,1,,,,European Union
390469 -- Other,"1,874,797",20.00,20.00,2,,,,European Union
390490 - Other,"3,079,910",20.00,20.00,1,,,,European Union
390512 -- In aqueous dispersion,"2,863,649",20.00,20.00,3,,,,European Union
390519 -- Other,"193,903",20.00,20.00,3,,,,European Union
390521 -- In aqueous dispersion,"175,518",20.00,20.00,1,,,,European Union
390529 -- Other,"1,818,128",20.00,20.00,1,,,,European Union
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","2,021,399",20.00,20.00,1,,,,European Union
390591 -- Copolymers,"577,309",20.00,20.00,1,,,,European Union
390599 -- Other,"1,790,433",20.00,20.00,2,,,,European Union
390610 - Poly(methyl methacrylate),"899,358",20.00,20.00,2,,,,European Union
390690 - Other,"17,158,008",20.00,20.00,4,,,,European Union
390710 - Polyacetals,"2,221,577",20.00,20.00,1,,,,European Union
390720 - Other polyethers,"24,689,166",20.00,20.00,2,,,,European Union
390730 - Epoxide resins,"12,517,873",20.00,20.00,2,,,,European Union
390740 - Polycarbonates,"32,806,977",20.00,20.00,1,,,,European Union
390750 - Alkyd resins,"691,049",20.00,20.00,1,,,,European Union
390760 - Poly(ethylene terephthalate),"778,166",20.00,20.00,3,,,,European Union
390791 -- Unsaturated,"7,426,832",20.00,20.00,6,,,,European Union
390799 -- Other,"16,251,386",20.00,20.00,3,,,,European Union
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","18,975,500",20.00,20.00,2,,,,European Union
390890 - Other,"7,863,760",20.00,20.00,3,,,,European Union
390910 - Urea resins; thiourea resins,"993,810",20.00,20.00,2,,,,European Union
390920 - Melamine resins,"1,863,030",20.00,20.00,2,,,,European Union
390930 - Other amino-resins,"1,267,346",20.00,20.00,2,,,,European Union
390940 - Phenolic resins,"4,602,422",20.00,20.00,7,,,,European Union
390950 - Polyurethanes,"13,406,640",20.00,20.00,1,,,,European Union
391000 Silicones in primary forms.,"14,068,728",20.00,20.00,3,,,,European Union
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","614,626",20.00,20.00,2,,,,European Union
391190 - Other,"3,237,943",20.00,20.00,2,,,,European Union
391211 -- Non-plasticised,"179,259",20.00,20.00,5,,,,European Union
391212 -- Plasticised,"517,280",20.00,20.00,4,,,,European Union
391220 - Cellulose nitrates (including collodions),"59,875",20.00,20.00,4,,,,European Union
391231 -- Carboxymethylcellulose and its salts,"3,965,132",20.00,20.00,1,,,,European Union
391239 -- Other,"7,541,211",20.00,20.00,6,,,,European Union
391290 - Other,"3,253,489",20.00,20.00,3,,,,European Union
"391310 - Alginic acid, its salts and esters","875,417",20.00,20.00,2,,,,European Union
391390 - Other,"3,309,236",20.00,20.00,5,,,,European Union
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","1,771,164",20.00,20.00,3,,,,European Union
391510 - Of polymers of ethylene,"193,653",20.00,20.00,1,,,,European Union
391520 - Of polymers of styrene,,20.00,20.00,1,,,,European Union
391530 - Of polymers of vinyl chloride,"82,935",20.00,20.00,2,,,,European Union
391590 - Of other plastics,"13,507,521",20.00,20.00,17,,,,European Union
391610 - Of polymers of ethylene,"164,802",20.00,20.00,3,,,,European Union
391620 - Of polymers of vinyl chloride,"394,253",20.00,20.00,4,,,,European Union
391690 - Of other plastics,"1,454,281",20.00,20.00,17,,,,European Union
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"229,563",20.00,20.00,2,,,,European Union
391721 -- Of polymers of ethylene,"900,661",20.00,20.00,2,,,,European Union
391722 -- Of polymers of propylene,"44,750",20.00,20.00,1,,,,European Union
391723 -- Of polymers of vinyl chloride,"262,897",20.00,20.00,2,,,,European Union
391729 -- Of other plastics,"1,662,281",20.00,20.00,6,,,,European Union
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","501,591",20.00,20.00,1,,,,European Union
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,171,631",20.00,20.00,3,,,,European Union
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","7,590",20.00,20.00,1,,,,European Union
391739 -- Other,"5,219,319",20.00,20.00,3,,,,European Union
391740 - Fittings,"1,136,300",20.00,20.00,1,,,,European Union
391810 - Of polymers of vinyl chloride,"1,009,496",20.00,20.00,2,,,,European Union
391890 - Of other plastics,"532,575",20.00,20.00,3,,,,European Union
391910 - In rolls of a width not exceeding 20 cm,"649,067",20.00,20.00,1,,,,European Union
391990 - Other,"6,277,375",20.00,20.00,3,,,,European Union
392010 - Of polymers of ethylene,"3,078,557",20.00,20.00,6,,,,European Union
392020 - Of polymers of propylene,"9,375,877",20.00,20.00,3,,,,European Union
392030 - Of polymers of styrene,"156,605",20.00,20.00,3,,,,European Union
392043 -- Containing by weight not less than 6% of plasticizers,"113,247",20.00,20.00,1,,,,European Union
392049 -- Other,"1,889,278",20.00,20.00,1,,,,European Union
392051 -- Of poly(methyl methacrylate),"627,476",20.00,20.00,6,,,,European Union
392059 -- Other,"631,070",20.00,20.00,6,,,,European Union
392061 -- Of polycarbonates,"1,307,235",20.00,20.00,3,,,,European Union
392062 -- Of poly(ethylene terephthalate),"135,962",20.00,20.00,3,,,,European Union
392063 -- Of unsaturated polyesters,"706,501",20.00,20.00,3,,,,European Union
392069 -- Of other polyesters,"4,368,319",20.00,20.00,12,,,,European Union
392071 -- Of regenerated cellulose,"467,203",20.00,20.00,7,,,,European Union
392072 -- Of vulcanised fibre,"394,773",20.00,20.00,3,,,,European Union
392073 -- Of cellulose acetate,"317,658",20.00,20.00,9,,,,European Union
392079 -- Of other cellulose derivatives,"3,496",20.00,20.00,6,,,,European Union
392091 -- Of poly(vinyl butyral),"1,599,571",20.00,20.00,3,,,,European Union
392092 -- Of polyamides,"1,354,509",20.00,20.00,6,,,,European Union
392093 -- Of amino-resins,,20.00,20.00,3,,,,European Union
392094 -- Of phenolic resins,"49,331",20.00,20.00,3,,,,European Union
392099 -- Of other plastics,"7,766,202",20.00,20.00,19,,,,European Union
392111 -- Of polymers of styrene,"67,302",20.00,20.00,1,,,,European Union
392112 -- Of polymers of vinyl chloride,"939,092",20.00,20.00,1,,,,European Union
392113 -- Of polyurethanes,"4,071,994",20.00,20.00,2,,,,European Union
392114 -- Of regenerated cellulose,"103,640",20.00,20.00,1,,,,European Union
392119 -- Of other plastics,"4,130,498",20.00,20.00,1,,,,European Union
392190 - Other,"17,967,740",20.00,20.00,22,,,,European Union
"392210 - Baths, shower-baths, sinks and wash-basins","547,849",20.00,20.00,1,,,,European Union
392220 - Lavatory seats and covers,"198,118",20.00,20.00,1,,,,European Union
392290 - Other,"975,147",20.00,20.00,1,,,,European Union
"392310 - Boxes, cases, crates and similar articles","2,131,524",20.00,20.00,5,,,,European Union
392321 -- Of polymers of ethylene,"230,200",20.00,20.00,1,,,,European Union
392329 -- Of other plastics,"1,218,036",20.00,20.00,2,,,,European Union
"392330 - Carboys, bottles, flasks and similar articles","839,682",20.00,20.00,2,,,,European Union
"392340 - Spools, cops, bobbins and similar supports","744,425",20.00,20.00,1,,,,European Union
"392350 - Stoppers, lids, caps and other closures","1,860,867",20.00,20.00,2,,,,European Union
392390 - Other,"2,991,943",20.00,20.00,3,,,,European Union
392410 - Tableware and kitchenware,"384,748",20.00,20.00,2,,,,European Union
392490 - Other,"376,316",20.00,20.00,3,,,,European Union
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","53,336",20.00,20.00,1,,,,European Union
"392520 - Doors, windows and their frames and thresholds for doors","109,350",20.00,20.00,1,,,,European Union
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","12,872",20.00,20.00,1,,,,European Union
392590 - Other,"560,029",20.00,20.00,2,,,,European Union
392610 - Office or school supplies,"414,645",20.00,20.00,4,,,,European Union
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","434,243",20.00,20.00,10,,,,European Union
"392630 - Fittings for furniture, coachwork or the like","215,232",20.00,20.00,2,,,,European Union
392640 - Statuettes and other ornamental articles,"196,600",20.00,20.00,13,,,,European Union
392690 - Other,"47,162,216",20.00,20.00,16,,,,European Union
,2003,"374,715,837",25.01,25.01,413,,,,European Union
390110 - Polyethylene having a specific gravity of less than 0.94,"24,135,507",25.00,25.00,2,,,,European Union
390120 - Polyethylene having a specific gravity of 0.94 or more,"6,579,390",25.00,25.00,1,,,,European Union
390130 - Ethylene-vinyl acetate copolymers,"2,717,126",25.00,25.00,1,,,,European Union
390190 - Other,"3,510,365",25.00,25.00,2,,,,European Union
390210 - Polypropylene,"3,214,392",25.00,25.00,1,,,,European Union
390220 - Polyisobutylene,"5,464,190",25.00,25.00,1,,,,European Union
390230 - Propylene copolymers,"3,058,525",25.00,25.00,1,,,,European Union
390290 - Other,"1,410,703",25.00,25.00,1,,,,European Union
390311 -- Expansible,"440,434",25.00,25.00,1,,,,European Union
390319 -- Other,"3,135,555",25.00,25.00,2,,,,European Union
390320 - Styrene- Acrylonitrile (SAN) copolymers,"237,154",25.00,25.00,1,,,,European Union
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"811,227",25.00,25.00,1,,,,European Union
390390 - Other,"1,286,216",25.00,25.00,3,,,,European Union
"390410 - Poly(vinyl chloride), not mixed with any other substances","5,034,442",25.00,25.00,2,,,,European Union
390421 -- Non-plasticised,"4,164,860",25.00,25.00,2,,,,European Union
390422 -- Plasticised,"1,379,314",25.00,25.00,2,,,,European Union
390430 - Vinyl chloride-vinyl acetate copolymers,"1,047,169",25.00,25.00,2,,,,European Union
390440 - Other vinyl chloride copolymers,"2,266,125",25.00,25.00,1,,,,European Union
390450 - Vinylidene chloride polymers,"3,026,241",25.00,25.00,2,,,,European Union
390461 -- Polytetrafluoroethylene,"3,208,525",25.00,25.00,1,,,,European Union
390469 -- Other,"567,200",25.00,25.00,2,,,,European Union
390490 - Other,"2,541,986",25.00,25.00,1,,,,European Union
390512 -- In aqueous dispersion,"1,836,686",25.00,25.00,3,,,,European Union
390519 -- Other,"320,071",25.00,25.00,3,,,,European Union
390521 -- In aqueous dispersion,"210,493",25.00,25.00,1,,,,European Union
390529 -- Other,"951,748",25.00,25.00,1,,,,European Union
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","1,918,318",25.00,25.00,1,,,,European Union
390591 -- Copolymers,"786,663",25.00,25.00,1,,,,European Union
390599 -- Other,"1,283,901",25.00,25.00,2,,,,European Union
390610 - Poly(methyl methacrylate),"626,311",25.00,25.00,2,,,,European Union
390690 - Other,"13,085,269",25.00,25.00,4,,,,European Union
390710 - Polyacetals,"939,800",25.00,25.00,1,,,,European Union
