Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
"853224 -- Ceramic dielectric, multilayer","357,044",0.00,0.00,1,,,,European Union
853225 -- Dielectric of paper or plastics,"4,812,537",0.00,0.00,1,,,,European Union
853229 -- Other,"17,498,769",0.00,0.00,2,,,,European Union
853230 - Variable or adjustable (pre-set) capacitors,"91,916",0.00,0.00,1,,,,European Union
853290 - Parts,"845,149",0.00,0.00,1,,,,European Union
"853310 - Fixed carbon resistors, composition or film types","1,288,519",0.00,0.00,1,,,,European Union
853321 -- For a power handling capacity not exceeding 20 W,"997,394",0.00,0.00,4,,,,European Union
853329 -- Other,"2,662,668",0.00,0.00,4,,,,European Union
853331 -- For a power handling capacity not exceeding 20 W,"345,275",0.00,0.00,3,,,,European Union
853339 -- Other,"1,759,457",0.00,0.00,3,,,,European Union
"853340 - Other variable resistors, including rheostats and potentiometers","6,920,507",0.00,0.00,4,,,,European Union
853390 - Parts,"2,775,907",0.00,0.00,1,,,,European Union
853400 Printed circuits.,"7,798,120",0.00,0.00,1,,,,European Union
853510 - Fuses,"2,144,099",7.50,7.50,6,,,,European Union
853521 -- For a voltage of less than 72.5 kV,"6,413,856",7.50,7.50,9,,,,European Union
853529 -- Other,"38,961,405",7.50,7.50,8,,,,European Union
853530 - Isolating switches and make-and-break switches,"18,089,517",7.50,7.50,2,,,,European Union
"853540 - Lightning arresters, voltage limiters and surge suppressors","12,221,086",7.50,7.50,3,,,,European Union
853590 - Other,"48,489,962",7.50,7.50,5,,,,European Union
853610 - Fuses,"7,706,567",7.86,7.86,7,,,,European Union
853620 - Automatic circuit breakers,"40,559,251",7.50,7.50,5,,,,European Union
853630 - Other apparatus for protecting electrical circuits,"7,486,122",7.50,7.50,1,,,,European Union
853641 -- For a voltage not exceeding 60 V,"10,898,586",10.00,10.00,1,,,,European Union
853649 -- Other,"85,497,536",7.50,7.50,1,,,,European Union
853650 - Other switches,"44,849,735",5.00,5.00,3,,,,European Union
853661 -- Lamp-holders,"5,295,727",10.00,10.00,2,,,,European Union
853669 -- Other,"18,348,875",5.00,5.00,2,,,,European Union
"853670 - Connectors for optical fibres, optical fibre bundles or cables","7,315,100",7.50,7.50,1,,,,European Union
853690 - Other apparatus,"68,348,836",5.63,5.63,4,,,,European Union
"853710 - For a voltage not exceeding 1,000 V","75,891,169",7.50,7.50,1,,,,European Union
"853720 - For a voltage exceeding 1,000 V","23,494,997",7.50,7.50,1,,,,European Union
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","33,236,433",7.50,7.50,2,,,,European Union
853890 - Other,"268,406,996",3.75,3.75,1,,,,European Union
853910 - Sealed beam lamp units,"155,933",10.00,10.00,1,,,,European Union
853921 -- Tungsten halogen,"6,636,161",10.00,10.00,3,,,,European Union
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","141,325",10.00,10.00,1,,,,European Union
853929 -- Other,"4,625,920",10.00,10.00,5,,,,European Union
"853931 -- Fluorescent, hot cathode","2,367,586",10.00,10.00,2,,,,European Union
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"5,306,814",10.00,10.00,3,,,,European Union
853939 -- Other,"3,391,798",10.00,10.00,2,,,,European Union
853941 -- Arc-lamps,"94,589",10.00,10.00,1,,,,European Union
853949 -- Other,"7,962,068",10.00,10.00,1,,,,European Union
853990 - Parts,"9,624,427",10.00,10.00,3,,,,European Union
854011 -- Colour,"1,226,794",10.00,10.00,3,,,,European Union
854012 -- Black and white or other monochrome,,10.00,10.00,1,,,,European Union
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"3,125,486",10.00,10.00,1,,,,European Union
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","76,529",0.00,0.00,1,,,,European Union
"854050 - Data/graphic display tubes, black and white or other monochrome","1,301",10.00,10.00,1,,,,European Union
854060 - Other cathode-ray tubes,"74,337",10.00,10.00,1,,,,European Union
854071 -- Magnetrons,"675,671",10.00,10.00,1,,,,European Union
854072 -- Klystrons,,10.00,10.00,1,,,,European Union
854079 -- Other,"1,034,053",10.00,10.00,1,,,,European Union
854081 -- Receiver or amplifier valves and tubes,"67,372",10.00,10.00,1,,,,European Union
854089 -- Other,"2,097,643",10.00,10.00,1,,,,European Union
854091 -- Of cathode-ray tubes,"395,207",10.00,10.00,1,,,,European Union
854099 -- Other,"1,184,576",10.00,10.00,1,,,,European Union
"854110 - Diodes, other than photosensitive or light emitting diodes","10,423,465",0.00,0.00,1,,,,European Union
854121 -- With a dissipation rate of less than 1 W,"93,440",0.00,0.00,1,,,,European Union
854129 -- Other,"18,231,926",0.00,0.00,1,,,,European Union
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","10,319,747",0.00,0.00,2,,,,European Union
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","36,249,573",0.00,0.00,4,,,,European Union
854150 - Other semiconductor devices,"4,824,028",0.00,0.00,1,,,,European Union
854160 - Mounted piezo-electric crystals,"1,806,257",0.00,0.00,1,,,,European Union
854190 - Parts,"2,287,270",0.00,0.00,1,,,,European Union
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","67,016,418",0.00,0.00,1,,,,European Union
854232 -- Memories,"1,908,361",0.00,0.00,1,,,,European Union
854233 -- Amplifiers,"218,974",0.00,0.00,1,,,,European Union
854239 -- Other,"16,782,796",7.50,7.50,1,,,,European Union
854290 - Parts,"16,837,113",0.00,0.00,1,,,,European Union
854310 - Particle accelerators,"2,326,128",5.63,5.63,4,,,,European Union
854320 - Signal generators,"5,016,759",7.50,7.50,4,,,,European Union
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis","129,083,830",0.00,0.00,1,,,,European Union
854370 - Other machines and apparatus,"83,146,877",7.24,7.24,29,,,,European Union
854390 - Parts,"23,421,149",0.00,0.00,1,,,,European Union
854411 -- Of copper,"11,865,230",7.50,7.50,2,,,,European Union
854419 -- Other,"22,751,507",7.50,7.50,4,,,,European Union
854420 - Co-axial cable and other co-axial electric conductors,"17,584,698",7.50,7.50,2,,,,European Union
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","24,016,162",7.50,7.50,1,,,,European Union
854442 -- Fitted with connectors,"17,295,046",7.50,7.50,7,,,,European Union
854449 -- Other,"58,258,575",7.50,7.50,7,,,,European Union
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","10,317,404",7.50,7.50,4,,,,European Union
854470 - Optical fibre cables,"4,244,789",0.00,0.00,2,,,,European Union
854511 -- Of a kind used for furnaces,"41,121,737",7.50,7.50,1,,,,European Union
854519 -- Other,"34,728,636",7.50,7.50,1,,,,European Union
854520 - Brushes,"4,156,732",7.50,7.50,1,,,,European Union
854590 - Other,"1,445,251",7.50,7.50,3,,,,European Union
854610 - Of glass,"234,425",7.50,7.50,1,,,,European Union
854620 - Of ceramics,"4,294,418",7.50,7.50,14,,,,European Union
854690 - Other,"9,549,606",7.50,7.50,2,,,,European Union
854710 - Insulating fittings of ceramics,"1,649,429",7.50,7.50,5,,,,European Union
854720 - Insulating fittings of plastics,"12,127,611",7.50,7.50,1,,,,European Union
854790 - Other,"16,932,952",7.50,7.50,3,,,,European Union
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","163,695",10.00,10.00,3,,,,European Union
854890 - Other,"3,256,124",10.00,10.00,1,,,,European Union
,2009,"4,203,371,047",7.14,7.14,594,,,,European Union
850110 - Motors of an output not exceeding 37.5 W,"26,740,951",7.50,7.50,5,,,,European Union
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"1,885,152",7.50,7.50,1,,,,European Union
850131 -- Of an output not exceeding 750 W,"9,598,817",7.50,7.50,5,,,,European Union
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"5,324,493",7.50,7.50,2,,,,European Union
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"211,314",7.50,7.50,2,,,,European Union
850134 -- Of an output exceeding 375 kW,"11,994,911",7.50,7.50,5,,,,European Union
"850140 - Other AC motors, single-phase","5,058,227",7.50,7.50,2,,,,European Union
850151 -- Of an output not exceeding 750 W,"8,569,240",7.50,7.50,3,,,,European Union
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"25,149,433",7.50,7.50,3,,,,European Union
850153 -- Of an output exceeding 75 kW,"40,092,561",7.50,7.50,4,,,,European Union
850161 -- Of an output not exceeding 75 kVA,"1,391,856",7.50,7.50,1,,,,European Union
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"201,420",7.50,7.50,1,,,,European Union
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,"93,817",7.50,7.50,1,,,,European Union
850164 -- Of an output exceeding 750 kVA,"18,748,039",7.50,7.50,8,,,,European Union
850211 -- Of an output not exceeding 75 kVA,"15,417,786",10.00,10.00,1,,,,European Union
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"1,309,366",7.50,7.50,1,,,,European Union
850213 -- Of an output exceeding 375 kVA,"14,331,650",7.50,7.50,6,,,,European Union
850220 - Generating sets with spark-ignition internal combustion piston engines,"5,404,397",8.75,8.75,2,,,,European Union
850231 -- Wind-powered,"1,076,638",7.50,7.50,1,,,,European Union
850239 -- Other,"13,751,045",7.50,7.50,3,,,,European Union
850240 - Electric rotary converters,"275,040",7.50,7.50,1,,,,European Union
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"198,047,711",7.50,7.50,4,,,,European Union
850410 - Ballasts for discharge lamps or tubes,"4,278,211",7.50,7.50,3,,,,European Union
850421 -- Having a power handling capacity not exceeding 650 kVA,"1,025,883",7.50,7.50,1,,,,European Union
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","1,441,017",7.50,7.50,1,,,,European Union
"850423 -- Having a power handling capacity exceeding 10,000 kVA","40,590,055",7.50,7.50,4,,,,European Union
850431 -- Having a power handling capacity not exceeding 1 kVA,"6,578,196",10.00,10.00,1,,,,European Union
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"2,636,070",10.00,10.00,1,,,,European Union
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"3,146,914",7.50,7.50,1,,,,European Union
850434 -- Having a power handling capacity exceeding 500 kVA,"1,497,792",7.50,7.50,1,,,,European Union
850440 - Static converters,"105,085,115",8.33,8.33,6,,,,European Union
850450 - Other inductors,"11,533,510",7.50,7.50,2,,,,European Union
850490 - Parts,"175,015,930",7.50,7.50,2,,,,European Union
850511 -- Of metal,"2,461,054",7.50,7.50,2,,,,European Union
850519 -- Other,"4,782,237",7.50,7.50,1,,,,European Union
"850520 - Electro-magnetic couplings, clutches and brakes","2,794,344",7.50,7.50,1,,,,European Union
"850590 - Other, including parts","9,448,393",7.50,7.50,1,,,,European Union
850610 - Manganese dioxide,"120,651",10.00,10.00,1,,,,European Union
850630 - Mercuric oxide,,10.00,10.00,1,,,,European Union
850640 - Silver oxide,107,10.00,10.00,1,,,,European Union
850650 - Lithium,"1,308,461",10.00,10.00,1,,,,European Union
850660 - Air-zinc,"5,665",10.00,10.00,1,,,,European Union
850680 - Other primary cells and primary batteries,"3,709,386",10.00,10.00,2,,,,European Union
850690 - Parts,"632,906",10.00,10.00,1,,,,European Union
"850710 - Lead-acid, of a kind used for starting piston engines","757,485",10.00,10.00,1,,,,European Union
850720 - Other lead-acid accumulators,"314,109",10.00,10.00,1,,,,European Union
850730 - Nickel-cadmium,"4,372,631",10.00,10.00,1,,,,European Union
850740 - Nickel-iron,"2,186",10.00,10.00,1,,,,European Union
850780 - Other accumulators,"2,415,362",10.00,10.00,1,,,,European Union
850790 - Parts,"10,289,679",10.00,10.00,2,,,,European Union
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l","93,235",10.00,10.00,1,,,,European Union
850819 -- Other,"853,506",10.00,10.00,1,,,,European Union
850860 - Other vacuum cleaners,"1,610,662",10.00,10.00,1,,,,European Union
850870 - Parts,"743,279",10.00,10.00,1,,,,European Union
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"488,337",10.00,10.00,2,,,,European Union
850980 - Other appliances,"488,236",10.00,10.00,1,,,,European Union
850990 - Parts,"151,201",10.00,10.00,1,,,,European Union
851010 - Shavers,"373,719",10.00,10.00,1,,,,European Union
851020 - Hair clippers,"59,025",10.00,10.00,1,,,,European Union
851030 - Hair-removing appliances,"71,690",10.00,10.00,1,,,,European Union
851090 - Parts,"9,533",10.00,10.00,1,,,,European Union
851110 - Sparking plugs,"1,533,036",7.50,7.50,1,,,,European Union
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"384,463",7.50,7.50,2,,,,European Union
851130 - Distributors; ignition coils,"1,363,463",7.50,7.50,2,,,,European Union
851140 - Starter motors and dual purpose starter-generators,"4,053,065",7.50,7.50,1,,,,European Union
851150 - Other generators,"8,237,834",7.50,7.50,1,,,,European Union
851180 - Other equipment,"2,105,214",7.50,7.50,1,,,,European Union
851190 - Parts,"25,834,972",7.50,7.50,1,,,,European Union
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"64,021",10.00,10.00,1,,,,European Union
851220 - Other lighting or visual signalling equipment,"13,170,687",9.17,9.17,3,,,,European Union
851230 - Sound signalling equipment,"800,118",8.75,8.75,2,,,,European Union
"851240 - Windscreen wipers, defrosters and demisters","1,861,627",10.00,10.00,1,,,,European Union
851290 - Parts,"4,615,541",7.50,7.50,1,,,,European Union
851310 - Lamps,"179,502",8.00,8.00,5,,,,European Union
851390 - Parts,"56,757",7.50,7.50,1,,,,European Union
851410 - Resistance heated furnaces and ovens,"3,392,565",7.50,7.50,1,,,,European Union
851420 - Furnaces and ovens functioning by induction or dielectric loss,"184,702",7.50,7.50,1,,,,European Union
851430 - Other furnaces and ovens,"7,211,903",7.50,7.50,2,,,,European Union
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"2,049,655",7.50,7.50,1,,,,European Union
851490 - Parts,"22,896,743",7.50,7.50,1,,,,European Union
851511 -- Soldering irons and guns,"215,971",7.50,7.50,1,,,,European Union
851519 -- Other,"892,340",7.50,7.50,1,,,,European Union
851521 -- Fully or partly automatic,"6,478,362",7.50,7.50,3,,,,European Union
851529 -- Other,"4,735,819",7.50,7.50,1,,,,European Union
851531 -- Fully or partly automatic,"7,771,898",7.50,7.50,1,,,,European Union
851539 -- Other,"27,573,133",7.50,7.50,3,,,,European Union
851580 - Other machines and apparatus,"17,581,700",7.50,7.50,2,,,,European Union
851590 - Parts,"17,750,672",7.50,7.50,1,,,,European Union
851610 - Electric instantaneous or storage water heaters and immersion heaters,"780,559",10.00,10.00,1,,,,European Union
851621 -- Storage heating radiators,"37,609",10.00,10.00,1,,,,European Union
851629 -- Other,"2,882,185",10.00,10.00,1,,,,European Union
851631 -- Hair dryers,"165,136",10.00,10.00,1,,,,European Union
851632 -- Other hair-dressing apparatus,"147,150",10.00,10.00,1,,,,European Union
851633 -- Hand-drying apparatus,"85,841",10.00,10.00,1,,,,European Union
851640 - Electric smoothing irons,"13,242",10.00,10.00,1,,,,European Union
851650 - Microwave ovens,"305,372",10.00,10.00,1,,,,European Union
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","2,262,441",10.00,10.00,1,,,,European Union
851671 -- Coffee or tea makers,"716,761",10.00,10.00,1,,,,European Union
