Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","68,615,875",10.00,10.00,3,,,,United States of America
"870333 -- Of a cylinder capacity exceeding 2,500 cc","136,247,878",10.00,10.00,3,,,,United States of America
870390 - Other,"7,253,299",10.00,10.00,2,,,,United States of America
870410 - Dumpers designed for off-highway use,"112,304,390",0.00,0.00,2,,,,United States of America
870421 --g.v.w. not exceeding 5 tonnes,"18,080,127",13.50,13.50,5,,,,United States of America
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"13,834,067",15.83,15.83,3,,,,United States of America
870423 --g.v.w. exceeding 20 tonnes,"5,477,474",15.83,15.83,3,,,,United States of America
870431 --g.v.w. not exceeding 5 tonnes,"14,553,544",13.50,13.50,5,,,,United States of America
870432 --g.v.w. exceeding 5 tonnes,"175,913",15.83,15.83,3,,,,United States of America
870490 - Other,"194,397",10.00,10.00,1,,,,United States of America
870510 - Crane lorries (mobile cranes),"2,368,382",3.70,3.70,1,,,,United States of America
870520 - Mobile drilling derricks,"773,662",3.70,3.70,1,,,,United States of America
870530 - Fire fighting vehicles,"2,997,148",3.70,3.70,1,,,,United States of America
870540 - Concrete-mixer lorries (concrete-mixers),"172,112",3.70,3.70,1,,,,United States of America
870590 - Other,"8,266,142",3.70,3.70,3,,,,United States of America
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","4,069,220",9.88,9.88,4,,,,United States of America
870710 - For the vehicles of heading 87.03,"741,592",4.50,4.50,2,,,,United States of America
870790 - Other,"3,756,738",4.50,4.50,2,,,,United States of America
870810 - Bumpers and parts thereof,"20,402,187",3.75,3.75,2,,,,United States of America
870821 -- Safety seat belts,"3,423,780",3.75,3.75,2,,,,United States of America
870829 -- Other,"121,391,308",3.75,3.75,2,,,,United States of America
870831 -- Mounted brake linings,"36,612,033",4.00,4.00,3,,,,United States of America
870839 -- Other,"58,581,701",3.75,3.75,2,,,,United States of America
870840 - Gear boxes (transmissions),"104,308,797",3.75,3.75,2,,,,United States of America
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","14,139,491",3.75,3.75,2,,,,United States of America
870860 - Non-driving axles and parts thereof,"14,099,548",4.00,4.00,3,,,,United States of America
870870 - Road wheels and parts and accessories thereof,"19,739,032",3.75,3.75,4,,,,United States of America
870880 - Suspension shock- Absorbers,"9,218,126",3.75,3.75,2,,,,United States of America
870891 -- Radiators,"14,905,302",3.75,3.75,2,,,,United States of America
870892 -- Silencers (mufflers) and exhaust pipes,"13,456,947",3.75,3.75,2,,,,United States of America
870893 -- Clutches and parts thereof,"17,046,821",3.75,3.75,2,,,,United States of America
"870894 -- Steering wheels, steering columns and steering boxes","14,420,548",3.75,3.75,2,,,,United States of America
870899 -- Other,"522,996,017",3.50,3.50,6,,,,United States of America
870911 -- Electrical,"3,698,843",3.00,3.00,2,,,,United States of America
870919 -- Other,"4,767,963",3.00,3.00,2,,,,United States of America
870990 - Parts,"5,815,850",3.50,3.50,1,,,,United States of America
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.","32,646,793",1.70,1.70,1,,,,United States of America
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"483,022",8.00,8.00,1,,,,United States of America
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"1,940,969",8.00,8.00,4,,,,United States of America
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"1,363,797",6.00,6.00,2,,,,United States of America
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"5,704,438",6.00,6.00,1,,,,United States of America
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"280,220,086",6.00,6.00,1,,,,United States of America
871190 - Other,"1,475,220",6.00,6.00,1,,,,United States of America
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","17,003,757",15.00,15.00,3,,,,United States of America
871310 - Not mechanically propelled,"2,446,141",0.00,0.00,1,,,,United States of America
871390 - Other,"8,521,691",0.00,0.00,1,,,,United States of America
871411 -- Saddles,"2,231,360",3.70,3.70,1,,,,United States of America
871419 -- Other,"55,556,522",3.70,3.70,1,,,,United States of America
871420 - Of carriages for disabled persons,"17,714,388",0.00,0.00,1,,,,United States of America
"871491 -- Frames and forks, and parts thereof","21,270,960",4.70,4.70,3,,,,United States of America
871492 -- Wheel rims and spokes,"1,309,172",4.70,4.70,2,,,,United States of America
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","153,345",4.70,4.70,2,,,,United States of America
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","1,712,049",4.70,4.70,3,,,,United States of America
871495 -- Saddles,"237,473",4.70,4.70,1,,,,United States of America
"871496 -- Pedals and crank-gear, and parts thereof","1,436,567",4.70,4.70,3,,,,United States of America
871499 -- Other,"19,541,751",4.70,4.70,4,,,,United States of America
871500 Baby carriages and parts thereof.,"595,215",2.70,2.70,2,,,,United States of America
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","8,626,237",2.70,2.70,5,,,,United States of America
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"650,440",2.70,2.70,1,,,,United States of America
871631 -- Tanker trailers and tanker semi-trailers,"15,893",2.70,2.70,1,,,,United States of America
871639 -- Other,"2,019,633",2.70,2.70,5,,,,United States of America
871640 - Other trailers and semi-trailers,"2,635,323",2.70,2.70,1,,,,United States of America
871680 - Other vehicles,"7,205,959",1.70,1.70,1,,,,United States of America
871690 - Parts,"33,033,505",1.70,1.70,4,,,,United States of America
,2002,"2,664,783,848",6.38,6.38,180,,,,United States of America
870110 - Pedestrian controlled tractors,"216,752",3.00,3.00,1,,,,United States of America
870120 - Road tractors for semi-trailers,"2,642,194",16.00,16.00,2,,,,United States of America
870130 - Track-laying tractors,"17,215,193",0.00,0.00,2,,,,United States of America
870190 - Other,"271,230,752",0.88,0.88,8,,,,United States of America
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"2,531,038",13.00,13.00,4,,,,United States of America
870290 - Other,"41,661",12.40,12.40,5,,,,United States of America
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"38,555,352",7.50,7.50,2,,,,United States of America
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","85,831,395",10.00,10.00,2,,,,United States of America
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","5,856,212",10.00,10.00,2,,,,United States of America
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","266,014,960",10.00,10.00,3,,,,United States of America
"870324 -- Of a cylinder capacity exceeding 3,000 cc","336,253,134",10.00,10.00,2,,,,United States of America
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","1,122,953",10.00,10.00,2,,,,United States of America
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","147,811,786",10.00,10.00,3,,,,United States of America
"870333 -- Of a cylinder capacity exceeding 2,500 cc","93,185,314",10.00,10.00,3,,,,United States of America
870390 - Other,"7,270,076",10.00,10.00,2,,,,United States of America
870410 - Dumpers designed for off-highway use,"109,566,836",0.00,0.00,2,,,,United States of America
870421 --g.v.w. not exceeding 5 tonnes,"12,428,630",13.50,13.50,5,,,,United States of America
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"10,129,363",15.83,15.83,3,,,,United States of America
870423 --g.v.w. exceeding 20 tonnes,"90,652",15.83,15.83,3,,,,United States of America
870431 --g.v.w. not exceeding 5 tonnes,"13,068,596",13.50,13.50,5,,,,United States of America
870432 --g.v.w. exceeding 5 tonnes,"30,832",15.83,15.83,3,,,,United States of America
870490 - Other,"585,963",10.00,10.00,1,,,,United States of America
870510 - Crane lorries (mobile cranes),"5,333,342",3.70,3.70,1,,,,United States of America
870520 - Mobile drilling derricks,"599,875",3.70,3.70,1,,,,United States of America
870530 - Fire fighting vehicles,"149,224",3.70,3.70,1,,,,United States of America
870540 - Concrete-mixer lorries (concrete-mixers),"12,579",3.70,3.70,1,,,,United States of America
870590 - Other,"9,968,260",3.70,3.70,3,,,,United States of America
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","1,648,538",9.88,9.88,4,,,,United States of America
870710 - For the vehicles of heading 87.03,"815,804",4.50,4.50,2,,,,United States of America
870790 - Other,"3,515,313",4.50,4.50,2,,,,United States of America
870810 - Bumpers and parts thereof,"14,772,367",3.75,3.75,2,,,,United States of America
870821 -- Safety seat belts,"4,005,932",3.75,3.75,2,,,,United States of America
870829 -- Other,"114,388,970",3.75,3.75,2,,,,United States of America
870831 -- Mounted brake linings,"25,317,359",4.00,4.00,3,,,,United States of America
870839 -- Other,"47,617,723",3.75,3.75,2,,,,United States of America
870840 - Gear boxes (transmissions),"94,960,604",3.75,3.75,2,,,,United States of America
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","14,967,839",3.75,3.75,2,,,,United States of America
870860 - Non-driving axles and parts thereof,"7,967,781",4.00,4.00,3,,,,United States of America
870870 - Road wheels and parts and accessories thereof,"13,731,157",3.75,3.75,4,,,,United States of America
870880 - Suspension shock- Absorbers,"11,766,599",3.75,3.75,2,,,,United States of America
870891 -- Radiators,"13,017,676",3.75,3.75,2,,,,United States of America
870892 -- Silencers (mufflers) and exhaust pipes,"12,454,969",3.75,3.75,2,,,,United States of America
870893 -- Clutches and parts thereof,"11,505,915",3.75,3.75,2,,,,United States of America
"870894 -- Steering wheels, steering columns and steering boxes","11,286,468",3.75,3.75,2,,,,United States of America
870899 -- Other,"495,805,500",3.50,3.50,6,,,,United States of America
870911 -- Electrical,"3,848,451",3.00,3.00,2,,,,United States of America
870919 -- Other,"3,268,125",3.00,3.00,2,,,,United States of America
870990 - Parts,"2,328,416",3.50,3.50,1,,,,United States of America
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.","4,911,793",1.70,1.70,1,,,,United States of America
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"141,932",8.00,8.00,1,,,,United States of America
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"1,945,312",8.00,8.00,4,,,,United States of America
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"3,695,842",6.00,6.00,2,,,,United States of America
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"16,610,627",6.00,6.00,1,,,,United States of America
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"95,945,455",6.00,6.00,1,,,,United States of America
871190 - Other,"1,032,046",6.00,6.00,1,,,,United States of America
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","40,942,036",15.00,15.00,3,,,,United States of America
871310 - Not mechanically propelled,"1,447,637",0.00,0.00,1,,,,United States of America
871390 - Other,"11,297,335",0.00,0.00,1,,,,United States of America
871411 -- Saddles,"934,158",3.70,3.70,1,,,,United States of America
871419 -- Other,"35,408,257",3.70,3.70,1,,,,United States of America
871420 - Of carriages for disabled persons,"14,500,070",0.00,0.00,1,,,,United States of America
"871491 -- Frames and forks, and parts thereof","26,182,825",4.70,4.70,3,,,,United States of America
871492 -- Wheel rims and spokes,"837,481",4.70,4.70,2,,,,United States of America
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","169,463",4.70,4.70,2,,,,United States of America
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","1,162,865",4.70,4.70,3,,,,United States of America
871495 -- Saddles,"227,524",4.70,4.70,1,,,,United States of America
"871496 -- Pedals and crank-gear, and parts thereof","2,064,082",4.70,4.70,3,,,,United States of America
871499 -- Other,"15,547,172",4.70,4.70,4,,,,United States of America
871500 Baby carriages and parts thereof.,"533,728",2.70,2.70,2,,,,United States of America
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","5,062,908",2.70,2.70,5,,,,United States of America
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"69,684",2.70,2.70,1,,,,United States of America
871631 -- Tanker trailers and tanker semi-trailers,"65,788",2.70,2.70,1,,,,United States of America
871639 -- Other,"3,598,304",2.70,2.70,5,,,,United States of America
871640 - Other trailers and semi-trailers,"2,117,291",2.70,2.70,1,,,,United States of America
871680 - Other vehicles,"7,071,586",1.70,1.70,1,,,,United States of America
871690 - Parts,"24,526,220",1.70,1.70,4,,,,United States of America
