Importer,Year,Value,Ad val. duties,Number of lines,Ukraine
,(US$),Simple average,MFN duties,Pref. duties,Ukraine
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Ukraine
390190 - Other,,2.17,2.17,3,,,,Ukraine
390210 - Polypropylene,"854,074",6.50,6.50,1,,,,Ukraine
390220 - Polyisobutylene,,6.50,6.50,1,,,,Ukraine
390230 - Propylene copolymers,249,6.50,6.50,1,,,,Ukraine
390290 - Other,,2.17,2.17,3,,,,Ukraine
390311 -- Expansible,"1,749,807",6.50,6.50,1,,,,Ukraine
390319 -- Other,"282,092",6.50,6.50,1,,,,Ukraine
390320 - Styrene- Acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Ukraine
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"54,657",6.50,6.50,1,,,,Ukraine
390390 - Other,"47,442",2.17,2.17,3,,,,Ukraine
"390410 - Poly(vinyl chloride), not mixed with any other substances","14,093",6.50,6.50,1,,,,Ukraine
390421 -- Non-plasticised,,6.50,6.50,1,,,,Ukraine
390422 -- Plasticised,"5,100",6.50,6.50,1,,,,Ukraine
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Ukraine
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Ukraine
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Ukraine
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,Ukraine
390469 -- Other,,3.25,3.25,2,,,,Ukraine
390490 - Other,87,6.50,6.50,1,,,,Ukraine
390512 -- In aqueous dispersion,"8,570",6.50,6.50,1,,,,Ukraine
390519 -- Other,"2,737",6.50,6.50,1,,,,Ukraine
390521 -- In aqueous dispersion,286,6.50,6.50,1,,,,Ukraine
390529 -- Other,,6.50,6.50,1,,,,Ukraine
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Ukraine
390591 -- Copolymers,,6.50,6.50,1,,,,Ukraine
390599 -- Other,,3.25,3.25,2,,,,Ukraine
390610 - Poly(methyl methacrylate),"1,829",6.50,6.50,1,,,,Ukraine
390690 - Other,"13,720",1.64,1.64,7,,,,Ukraine
390710 - Polyacetals,,6.50,6.50,1,,,,Ukraine
390720 - Other polyethers,"3,945,602",5.20,5.20,5,,,,Ukraine
390730 - Epoxide resins,,6.50,6.50,1,,,,Ukraine
390740 - Polycarbonates,,6.50,6.50,1,,,,Ukraine
390750 - Alkyd resins,,6.50,6.50,1,,,,Ukraine
390760 - Poly(ethylene terephthalate),"167,168",6.50,6.50,2,,,,Ukraine
390791 -- Unsaturated,,6.50,6.50,2,,,,Ukraine
390799 -- Other,112,3.25,3.25,4,,,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","1,765,580",6.50,6.50,1,,,,Ukraine
390890 - Other,"260,921",6.50,6.50,1,,,,Ukraine
390910 - Urea resins; thiourea resins,"43,586",6.50,6.50,1,,,,Ukraine
390920 - Melamine resins,,6.50,6.50,1,,,,Ukraine
390930 - Other amino-resins,,6.50,6.50,1,,,,Ukraine
390940 - Phenolic resins,,6.50,6.50,1,,,,Ukraine
390950 - Polyurethanes,"2,401",3.25,3.25,2,,,,Ukraine
391000 Silicones in primary forms.,"2,728,582",6.50,6.50,1,,,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,Ukraine
391190 - Other,,2.75,2.75,6,,,,Ukraine
391211 -- Non-plasticised,,6.50,6.50,1,,,,Ukraine
391212 -- Plasticised,,6.50,6.50,1,,,,Ukraine
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Ukraine
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Ukraine
391239 -- Other,,4.33,4.33,3,,,,Ukraine
391290 - Other,,6.45,6.45,2,,,,Ukraine
"391310 - Alginic acid, its salts and esters",149,5.00,5.00,1,,,,Ukraine
391390 - Other,,6.50,6.50,1,,,,Ukraine
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","250,198",6.50,6.50,1,,,,Ukraine
391510 - Of polymers of ethylene,,6.50,6.50,1,,,,Ukraine
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Ukraine
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Ukraine
391590 - Of other plastics,"234,102",6.50,6.50,3,,,,Ukraine
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,Ukraine
391620 - Of polymers of vinyl chloride,"1,256",6.50,6.50,2,,,,Ukraine
391690 - Of other plastics,"2,600",6.50,6.50,7,,,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"26,831",5.90,5.90,2,,,,Ukraine
391721 -- Of polymers of ethylene,"116,951",4.33,4.33,3,,,,Ukraine
391722 -- Of polymers of propylene,,4.33,4.33,3,,,,Ukraine
391723 -- Of polymers of vinyl chloride,50,4.33,4.33,3,,,,Ukraine
391729 -- Of other plastics,"14,840",5.20,5.20,5,,,,Ukraine
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",37,3.25,3.25,2,,,,Ukraine
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","586,499",6.50,6.50,7,,,,Ukraine
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",62,3.25,3.25,2,,,,Ukraine
391739 -- Other,"8,521",5.20,5.20,5,,,,Ukraine
391740 - Fittings,"56,299",3.25,3.25,2,,,,Ukraine
391810 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Ukraine
391890 - Of other plastics,,6.50,6.50,1,,,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,"179,520",6.41,6.41,9,,,,Ukraine
391990 - Other,"27,341",6.50,6.50,6,,,,Ukraine
392010 - Of polymers of ethylene,"90,730",4.88,4.88,8,,,,Ukraine
392020 - Of polymers of propylene,"1,892,706",6.50,6.50,5,,,,Ukraine
392030 - Of polymers of styrene,"117,449",6.50,6.50,1,,,,Ukraine
392043 -- Containing by weight not less than 6% of plasticizers,"4,764",6.50,6.50,2,,,,Ukraine
392049 -- Other,"7,550",6.50,6.50,2,,,,Ukraine
392051 -- Of poly(methyl methacrylate),,6.50,6.50,1,,,,Ukraine
392059 -- Other,"1,965",3.25,3.25,2,,,,Ukraine
392061 -- Of polycarbonates,"40,551",6.50,6.50,1,,,,Ukraine
392062 -- Of poly(ethylene terephthalate),"262,202",3.25,3.25,4,,,,Ukraine
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Ukraine
392069 -- Of other polyesters,,6.50,6.50,1,,,,Ukraine
392071 -- Of regenerated cellulose,336,6.50,6.50,2,,,,Ukraine
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Ukraine
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,Ukraine
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Ukraine
392091 -- Of poly(vinyl butyral),"3,682",6.50,6.50,1,,,,Ukraine
392092 -- Of polyamides,"11,170",6.50,6.50,1,,,,Ukraine
392093 -- Of amino-resins,,6.50,6.50,1,,,,Ukraine
392094 -- Of phenolic resins,"27,154",6.50,6.50,1,,,,Ukraine
392099 -- Of other plastics,323,2.79,2.79,7,,,,Ukraine
392111 -- Of polymers of styrene,473,6.50,6.50,1,,,,Ukraine
392112 -- Of polymers of vinyl chloride,"18,472",6.50,6.50,1,,,,Ukraine
392113 -- Of polyurethanes,"8,483",6.50,6.50,2,,,,Ukraine
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Ukraine
392119 -- Of other plastics,,6.50,6.50,1,,,,Ukraine
392190 - Other,"876,353",6.50,6.50,9,,,,Ukraine
"392210 - Baths, shower-baths, sinks and wash-basins",933,6.50,6.50,1,,,,Ukraine
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Ukraine
392290 - Other,"3,545",6.50,6.50,1,,,,Ukraine
"392310 - Boxes, cases, crates and similar articles","425,265",6.50,6.50,1,,,,Ukraine
392321 -- Of polymers of ethylene,"65,056",6.50,6.50,1,,,,Ukraine
392329 -- Of other plastics,"227,149",6.50,6.50,2,,,,Ukraine
"392330 - Carboys, bottles, flasks and similar articles","1,133,803",6.50,6.50,2,,,,Ukraine
"392340 - Spools, cops, bobbins and similar supports","193,464",5.90,5.90,2,,,,Ukraine
"392350 - Stoppers, lids, caps and other closures","2,379,842",6.50,6.50,2,,,,Ukraine
392390 - Other,"2,139,197",6.50,6.50,2,,,,Ukraine
392410 - Tableware and kitchenware,"41,011",6.50,6.50,1,,,,Ukraine
392490 - Other,"27,440",6.50,6.50,3,,,,Ukraine
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","15,536",6.50,6.50,1,,,,Ukraine
"392520 - Doors, windows and their frames and thresholds for doors","25,027",6.50,6.50,1,,,,Ukraine
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","25,761",6.50,6.50,1,,,,Ukraine
392590 - Other,"872,621",6.50,6.50,3,,,,Ukraine
392610 - Office or school supplies,"22,465",6.50,6.50,1,,,,Ukraine
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","6,854",6.50,6.50,1,,,,Ukraine
"392630 - Fittings for furniture, coachwork or the like","110,769",6.50,6.50,1,,,,Ukraine
392640 - Statuettes and other ornamental articles,"4,279",6.50,6.50,1,,,,Ukraine
392690 - Other,"1,056,196",4.88,4.88,4,,,,Ukraine
,2003,"15,342,544",5.68,5.68,263,,,,Ukraine
390110 - Polyethylene having a specific gravity of less than 0.94,"140,269",7.10,7.10,2,,,,Ukraine
390120 - Polyethylene having a specific gravity of 0.94 or more,"6,364,482",3.55,3.55,2,,,,Ukraine
390130 - Ethylene-vinyl acetate copolymers,,7.10,7.10,1,,,,Ukraine
390190 - Other,"74,761",2.37,2.37,3,,,,Ukraine
390210 - Polypropylene,"38,314",7.10,7.10,1,,,,Ukraine
390220 - Polyisobutylene,,7.10,7.10,1,,,,Ukraine
390230 - Propylene copolymers,,7.10,7.10,1,,,,Ukraine
390290 - Other,,2.37,2.37,3,,,,Ukraine
390311 -- Expansible,,7.10,7.10,1,,,,Ukraine
390319 -- Other,"62,193",7.10,7.10,1,,,,Ukraine
390320 - Styrene- Acrylonitrile (SAN) copolymers,,7.10,7.10,1,,,,Ukraine
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"98,652",7.10,7.10,1,,,,Ukraine
390390 - Other,"7,998",2.37,2.37,3,,,,Ukraine
"390410 - Poly(vinyl chloride), not mixed with any other substances",,7.10,7.10,1,,,,Ukraine
390421 -- Non-plasticised,,7.10,7.10,1,,,,Ukraine
390422 -- Plasticised,"3,201",7.10,7.10,1,,,,Ukraine
390430 - Vinyl chloride-vinyl acetate copolymers,,7.10,7.10,1,,,,Ukraine
390440 - Other vinyl chloride copolymers,,7.10,7.10,1,,,,Ukraine
390450 - Vinylidene chloride polymers,,3.55,3.55,2,,,,Ukraine
390461 -- Polytetrafluoroethylene,,7.10,7.10,1,,,,Ukraine
390469 -- Other,,3.55,3.55,2,,,,Ukraine
390490 - Other,,7.10,7.10,1,,,,Ukraine
390512 -- In aqueous dispersion,,7.10,7.10,1,,,,Ukraine
390519 -- Other,,7.10,7.10,1,,,,Ukraine
390521 -- In aqueous dispersion,,7.10,7.10,1,,,,Ukraine
390529 -- Other,,7.10,7.10,1,,,,Ukraine
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,7.10,7.10,1,,,,Ukraine
390591 -- Copolymers,,7.10,7.10,1,,,,Ukraine
390599 -- Other,,3.55,3.55,2,,,,Ukraine
390610 - Poly(methyl methacrylate),,7.10,7.10,1,,,,Ukraine
390690 - Other,"1,425",1.73,1.73,7,,,,Ukraine
390710 - Polyacetals,,6.50,6.50,1,,,,Ukraine
390720 - Other polyethers,"2,303,180",5.20,5.20,5,,,,Ukraine
390730 - Epoxide resins,,6.50,6.50,1,,,,Ukraine
390740 - Polycarbonates,,6.50,6.50,1,,,,Ukraine
390750 - Alkyd resins,,6.50,6.50,1,,,,Ukraine
390760 - Poly(ethylene terephthalate),,6.50,6.50,2,,,,Ukraine
390791 -- Unsaturated,,6.50,6.50,2,,,,Ukraine
390799 -- Other,,3.25,3.25,4,,,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","699,116",6.50,6.50,1,,,,Ukraine
390890 - Other,,6.50,6.50,1,,,,Ukraine
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Ukraine
390920 - Melamine resins,,6.50,6.50,1,,,,Ukraine
390930 - Other amino-resins,,6.50,6.50,1,,,,Ukraine
390940 - Phenolic resins,,6.50,6.50,1,,,,Ukraine
390950 - Polyurethanes,57,3.25,3.25,2,,,,Ukraine
391000 Silicones in primary forms.,"1,531,520",6.50,6.50,1,,,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,7.10,7.10,1,,,,Ukraine
391190 - Other,,2.85,2.85,6,,,,Ukraine
391211 -- Non-plasticised,,6.50,6.50,1,,,,Ukraine
391212 -- Plasticised,,6.50,6.50,1,,,,Ukraine
391220 - Cellulose nitrates (including collodions),,6.67,6.67,3,,,,Ukraine
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Ukraine
391239 -- Other,,4.33,4.33,3,,,,Ukraine
391290 - Other,,6.45,6.45,2,,,,Ukraine
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Ukraine
391390 - Other,,6.95,6.95,4,,,,Ukraine
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","40,135",6.50,6.50,1,,,,Ukraine
391510 - Of polymers of ethylene,,7.10,7.10,1,,,,Ukraine
391520 - Of polymers of styrene,,7.10,7.10,1,,,,Ukraine
391530 - Of polymers of vinyl chloride,,7.10,7.10,1,,,,Ukraine
391590 - Of other plastics,"51,447",6.80,6.80,6,,,,Ukraine
391610 - Of polymers of ethylene,,7.10,7.10,1,,,,Ukraine
391620 - Of polymers of vinyl chloride,,7.10,7.10,2,,,,Ukraine
391690 - Of other plastics,,6.67,6.67,7,,,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Ukraine
391721 -- Of polymers of ethylene,"33,416",4.53,4.53,3,,,,Ukraine
391722 -- Of polymers of propylene,,4.53,4.53,3,,,,Ukraine
391723 -- Of polymers of vinyl chloride,"18,597",4.53,4.53,3,,,,Ukraine
391729 -- Of other plastics,34,5.32,5.32,5,,,,Ukraine
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Ukraine
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","297,890",6.76,6.76,7,,,,Ukraine
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Ukraine
391739 -- Other,"1,301",5.32,5.32,5,,,,Ukraine
391740 - Fittings,532,3.25,3.25,2,,,,Ukraine
391810 - Of polymers of vinyl chloride,,7.10,7.10,2,,,,Ukraine
391890 - Of other plastics,,7.10,7.10,1,,,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,"72,306",6.62,6.62,9,,,,Ukraine
391990 - Other,"9,434",6.82,6.82,6,,,,Ukraine
392010 - Of polymers of ethylene,"5,158",5.33,5.33,8,,,,Ukraine
392020 - Of polymers of propylene,"412,345",7.10,7.10,5,,,,Ukraine
392030 - Of polymers of styrene,,7.10,7.10,1,,,,Ukraine
392043 -- Containing by weight not less than 6% of plasticizers,,7.10,7.10,2,,,,Ukraine
392049 -- Other,"24,570",7.10,7.10,2,,,,Ukraine
392051 -- Of poly(methyl methacrylate),,7.10,7.10,1,,,,Ukraine
392059 -- Other,"1,425",3.55,3.55,2,,,,Ukraine
392061 -- Of polycarbonates,68,7.20,7.20,1,,,,Ukraine
392062 -- Of poly(ethylene terephthalate),"122,939",3.60,3.60,4,,,,Ukraine
392063 -- Of unsaturated polyesters,"1,742",7.20,7.20,1,,,,Ukraine
392069 -- Of other polyesters,,7.20,7.20,1,,,,Ukraine
392071 -- Of regenerated cellulose,,6.85,6.85,2,,,,Ukraine
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Ukraine
392073 -- Of cellulose acetate,,6.67,6.67,3,,,,Ukraine
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Ukraine
392091 -- Of poly(vinyl butyral),,7.10,7.10,1,,,,Ukraine
392092 -- Of polyamides,,6.50,6.50,1,,,,Ukraine
392093 -- Of amino-resins,,6.50,6.50,1,,,,Ukraine
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Ukraine
392099 -- Of other plastics,,2.87,2.87,7,,,,Ukraine
392111 -- Of polymers of styrene,,7.10,7.10,1,,,,Ukraine
392112 -- Of polymers of vinyl chloride,,7.10,7.10,1,,,,Ukraine
392113 -- Of polyurethanes,"14,796",6.50,6.50,2,,,,Ukraine
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Ukraine
392119 -- Of other plastics,"19,898",7.10,7.10,1,,,,Ukraine
392190 - Other,"52,748",6.72,6.72,9,,,,Ukraine
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,6.50,1,,,,Ukraine
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Ukraine
392290 - Other,,6.50,6.50,1,,,,Ukraine
"392310 - Boxes, cases, crates and similar articles","36,119",6.50,6.50,1,,,,Ukraine
392321 -- Of polymers of ethylene,"36,345",6.50,6.50,1,,,,Ukraine
392329 -- Of other plastics,"97,905",6.50,6.50,2,,,,Ukraine
"392330 - Carboys, bottles, flasks and similar articles","339,021",6.50,6.50,2,,,,Ukraine
"392340 - Spools, cops, bobbins and similar supports","38,438",5.90,5.90,2,,,,Ukraine
"392350 - Stoppers, lids, caps and other closures","11,380",6.50,6.50,2,,,,Ukraine
392390 - Other,"1,183,179",6.50,6.50,2,,,,Ukraine
392410 - Tableware and kitchenware,"5,622",6.50,6.50,1,,,,Ukraine
392490 - Other,"60,225",6.50,6.50,3,,,,Ukraine
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","6,878",6.50,6.50,1,,,,Ukraine
"392520 - Doors, windows and their frames and thresholds for doors","1,256",6.50,6.50,1,,,,Ukraine
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",294,6.50,6.50,1,,,,Ukraine
392590 - Other,"95,869",6.50,6.50,3,,,,Ukraine
392610 - Office or school supplies,,6.50,6.50,1,,,,Ukraine
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","10,679",6.50,6.50,1,,,,Ukraine
"392630 - Fittings for furniture, coachwork or the like",577,6.50,6.50,1,,,,Ukraine
392640 - Statuettes and other ornamental articles,"1,210",6.50,6.50,1,,,,Ukraine
392690 - Other,"911,600",4.88,4.88,4,,,,Ukraine
,2002,"15,500,035",5.90,5.90,263,,,,Ukraine
390110 - Polyethylene having a specific gravity of less than 0.94,"368,473",7.70,7.70,2,,,,Ukraine
390120 - Polyethylene having a specific gravity of 0.94 or more,"10,031,456",3.85,3.85,2,,,,Ukraine
390130 - Ethylene-vinyl acetate copolymers,,7.70,7.70,1,,,,Ukraine
390190 - Other,"11,586",2.57,2.57,3,,,,Ukraine
390210 - Polypropylene,794,7.70,7.70,1,,,,Ukraine
390220 - Polyisobutylene,,7.70,7.70,1,,,,Ukraine
390230 - Propylene copolymers,,7.70,7.70,1,,,,Ukraine
390290 - Other,,2.57,2.57,3,,,,Ukraine
390311 -- Expansible,,7.70,7.70,1,,,,Ukraine
390319 -- Other,"33,594",7.70,7.70,1,,,,Ukraine
390320 - Styrene- Acrylonitrile (SAN) copolymers,,7.70,7.70,1,,,,Ukraine
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"42,437",7.70,7.70,1,,,,Ukraine
390390 - Other,,2.57,2.57,3,,,,Ukraine
"390410 - Poly(vinyl chloride), not mixed with any other substances","9,070",7.70,7.70,1,,,,Ukraine
390421 -- Non-plasticised,,7.70,7.70,1,,,,Ukraine
390422 -- Plasticised,,7.70,7.70,1,,,,Ukraine
390430 - Vinyl chloride-vinyl acetate copolymers,,7.70,7.70,1,,,,Ukraine
390440 - Other vinyl chloride copolymers,,7.70,7.70,1,,,,Ukraine
390450 - Vinylidene chloride polymers,,3.85,3.85,2,,,,Ukraine
390461 -- Polytetrafluoroethylene,,7.70,7.70,1,,,,Ukraine
390469 -- Other,,3.85,3.85,2,,,,Ukraine
390490 - Other,"1,447",7.70,7.70,1,,,,Ukraine
390512 -- In aqueous dispersion,,7.60,7.60,1,,,,Ukraine
390519 -- Other,,7.60,7.60,1,,,,Ukraine
390521 -- In aqueous dispersion,,7.60,7.60,1,,,,Ukraine
390529 -- Other,,7.60,7.60,1,,,,Ukraine
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,7.70,7.70,1,,,,Ukraine
390591 -- Copolymers,"31,542",7.70,7.70,1,,,,Ukraine
390599 -- Other,,3.85,3.85,2,,,,Ukraine
390610 - Poly(methyl methacrylate),,7.70,7.70,1,,,,Ukraine
390690 - Other,,1.81,1.81,7,,,,Ukraine
390710 - Polyacetals,,6.50,6.50,1,,,,Ukraine
390720 - Other polyethers,"991,576",5.20,5.20,5,,,,Ukraine
390730 - Epoxide resins,,6.50,6.50,1,,,,Ukraine
390740 - Polycarbonates,"1,825",6.50,6.50,1,,,,Ukraine
390750 - Alkyd resins,,6.50,6.50,1,,,,Ukraine
390760 - Poly(ethylene terephthalate),104,6.50,6.50,2,,,,Ukraine
390791 -- Unsaturated,"6,043",6.50,6.50,2,,,,Ukraine
390799 -- Other,"34,634",3.25,3.25,4,,,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Ukraine
390890 - Other,,6.50,6.50,1,,,,Ukraine
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Ukraine
390920 - Melamine resins,,6.50,6.50,1,,,,Ukraine
390930 - Other amino-resins,,6.50,6.50,1,,,,Ukraine
390940 - Phenolic resins,,6.50,6.50,1,,,,Ukraine
390950 - Polyurethanes,"9,070",3.25,3.25,2,,,,Ukraine
391000 Silicones in primary forms.,"790,703",6.50,6.50,1,,,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,7.70,7.70,1,,,,Ukraine
391190 - Other,,2.95,2.95,6,,,,Ukraine
391211 -- Non-plasticised,,6.50,6.50,1,,,,Ukraine
391212 -- Plasticised,,6.50,6.50,1,,,,Ukraine
391220 - Cellulose nitrates (including collodions),,6.97,6.97,3,,,,Ukraine
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Ukraine
391239 -- Other,,4.33,4.33,3,,,,Ukraine
391290 - Other,,6.45,6.45,2,,,,Ukraine
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Ukraine
391390 - Other,,7.33,7.33,4,,,,Ukraine
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","168,678",6.50,6.50,1,,,,Ukraine
391510 - Of polymers of ethylene,,7.70,7.70,1,,,,Ukraine
391520 - Of polymers of styrene,,7.70,7.70,1,,,,Ukraine
391530 - Of polymers of vinyl chloride,,7.70,7.70,1,,,,Ukraine
391590 - Of other plastics,"13,997",7.10,7.10,6,,,,Ukraine
391610 - Of polymers of ethylene,,7.70,7.70,1,,,,Ukraine
391620 - Of polymers of vinyl chloride,,7.70,7.70,2,,,,Ukraine
391690 - Of other plastics,,6.84,6.84,7,,,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"2,033",5.90,5.90,2,,,,Ukraine
391721 -- Of polymers of ethylene,,4.73,4.73,3,,,,Ukraine
391722 -- Of polymers of propylene,,4.73,4.73,3,,,,Ukraine
391723 -- Of polymers of vinyl chloride,"134,848",4.73,4.73,3,,,,Ukraine
391729 -- Of other plastics,,5.44,5.44,5,,,,Ukraine
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Ukraine
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","171,374",7.01,7.01,7,,,,Ukraine
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Ukraine
391739 -- Other,"2,601",5.44,5.44,5,,,,Ukraine
391740 - Fittings,"2,062",3.25,3.25,2,,,,Ukraine
391810 - Of polymers of vinyl chloride,,7.70,7.70,2,,,,Ukraine
391890 - Of other plastics,,7.70,7.70,1,,,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,"2,658",6.82,6.82,9,,,,Ukraine
391990 - Other,"73,704",7.12,7.12,6,,,,Ukraine
392010 - Of polymers of ethylene,"110,788",5.78,5.78,8,,,,Ukraine
392020 - Of polymers of propylene,"798,837",7.70,7.70,5,,,,Ukraine
392030 - Of polymers of styrene,,7.70,7.70,1,,,,Ukraine
392043 -- Containing by weight not less than 6% of plasticizers,,7.70,7.70,2,,,,Ukraine
392049 -- Other,,7.70,7.70,2,,,,Ukraine
392051 -- Of poly(methyl methacrylate),,7.70,7.70,1,,,,Ukraine
392059 -- Other,"19,275",3.85,3.85,2,,,,Ukraine
